Truth,Pred
o,o
v,v
a,a
t,t
i,i
",",","
 , 
a,a
b,b
y,y
c,c
h,h
 , 
n,n
e,e
s,s
k,k
o,o
n,n
č,č
i,i
l,l
 , 
p,p
ř,ř
í,í
l,l
i,i
š,š
 , 
n,n
á,á
h,h
l,l
ý,ý
m,m
<INS>,","
 , 
ú,ú
s,s
e,e
k,k
e,e
m,m
.,!
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,á
 ,i
m,n
n,n
e,e
",",<DEL>
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
s,s
n,n
a,a
d,d
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
o,o
p,p
t,t
á,a
:,f
 , 
C,C
o,o
ž,ž
<INS>,-
 , 
o,o
p,p
r,r
a,a
v,v
d,d
u,u
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
m,m
o,e
ž,ž
n,n
o,o
 , 
n,n
i,i
k,k
o,o
m,m
u,u
 , 
z,z
 , 
k,k
á,á
z,z
n,n
i,i
c,c
e,é
h,h
i,i
s,s
 , 
t,t
w,w
o,o
 , 
s,s
i,i
s,s
t,t
e,e
r,r
s,s
",",","
 , 
t,t
h,h
e,e
 , 
h,h
u,u
s,s
b,b
a,a
n,n
d,d
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
e,e
l,l
d,d
e,e
 , 
a,a
n,n
d,d
 , 
a,a
n,n
o,o
t,t
h,h
e,e
r,r
 , 
y,y
o,o
u,u
n,n
g,g
 , 
 ,<DEL>
M,M
r,r
.,.
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
w,w
a,a
s,s
 , 
g,g
o,o
o,o
 , 
l,l
o,o
o,o
k,k
i,i
n,n
g,g
 , 
a,a
n,n
d,d
 , 
g,g
e,e
n,n
t,t
l,i
e,e
m,m
a,a
n,n
l,l
i,i
k,k
e,e
:,:
 , 
h,h
e,e
 , 
h,h
 , 
p,p
l,l
e,e
a,a
s,s
a,a
n,n
t,t
 , 
c,c
o,o
u,u
n,n
t,t
e,e
n,n
a,a
n,n
t,t
a,a
l,l
k,k
 , 
o,o
v,v
e,e
r,r
 , 
a,a
 , 
b,b
a,a
l,l
l,l
 , 
w,w
a,a
s,s
 , 
a,a
b,b
s,s
o,o
l,h
u,u
t,t
e,e
l,l
y,y
 , 
n,n
e,e
c,c
e,e
s,s
s,t
a,a
r,r
y,y
;,;
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
 , 
m,m
o,o
r,m
n,<DEL>
i,i
n,n
g,g
 , 
a,a
f,f
t,t
e,e
r,r
 , 
t,t
h,h
e,e
 , 
a,a
s,s
s,s
e,e
m,m
b,b
l,l
y,y
 , 
b,b
r,r
o,o
u,u
g,g
h,h
t,t
 , 
t,t
h,h
e,e
 , 
f,f
o,o
r,r
m,m
e,e
r,r
 , 
t,t
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
 , 
t,t
o,o
 , 
h,h
e,e
a,a
r,r
 , 
a,a
n,n
d,d
 , 
t,t
o,e
 , 
c,c
o,o
<INS>,r
m,n
m,m
u,u
n,n
i,i
c,c
a,a
t,t
e,e
.,<DEL>
 , 
“,*
Y,Y
o,o
u,u
 , 
b,b
e,e
g,g
a,a
n,n
 , 
t,t
h,h
e,e
 , 
e,e
v,v
e,e
n,n
i,i
n,n
g,g
 , 
w,s
e,e
l,l
l,l
",",<DEL>
 , 
C,C
h,h
a,a
r,r
l,l
o,o
t,t
t,t
e,e
",",.
”,<DEL>
 , 
s,s
a,a
i,l
d,d
 , 
M,M
r,i
s,s
.,.
 , 
B,B
e,e
n,n
n,n
e,e
t,t
",",.
 , 
w,m
i,<DEL>
t,t
h,h
 , 
c,c
i,l
v,v
i,á
l,<DEL>
 , 
s,s
e,e
l,ř
f,<DEL>
-,-
c,c
o,o
m,m
m,m
a,á
n,n
d,d
",",.
 , 
t,t
o,o
 , 
<INS>,S
M,f
i,i
s,s
s,s
H,H
l,l
e,e
d,d
a,a
j,j
í,í
.,.
.,.
.,.
 , 
A,A
 , 
b,b
ě,é
s,s
n,n
í,i
 , 
b,b
e,e
z,z
m,m
o,o
c,c
n,n
ý,ý
m,m
 , 
v,v
z,z
t,t
e,e
k,k
e,e
m,m
 , 
p,p
o,o
z,z
n,n
á,á
v,v
a,a
j,j
í,í
",",","
 , 
ž,ž
e,e
 , 
b,b
o,o
j,j
u,u
j,j
í,í
 , 
p,p
r,r
o,o
t,t
i,i
 , 
s,s
t,t
í,i
n,n
ů,ů
m,m
.,.
 , 
A,A
n,h
o,o
",",","
 , 
l,t
e,e
s,s
 , 
j,j
s,s
o,o
u,u
 , 
p,p
l,l
n,n
é,é
 , 
s,s
t,t
í,i
n,n
ů,ů
.,<DEL>
 , 
M,M
i,i
h,h
n,n
 , 
o,o
k,k
o,o
l,l
o,o
 , 
t,t
e,e
b,b
e,e
 , 
s,s
t,t
í,i
n,n
 , 
-,s
-,<DEL>
 ,<DEL>
a,a
 ,<DEL>
u,u
 , 
m,m
l,i
č,č
í,í
š,š
 , 
n,n
a,a
 , 
v,V
ě,ě
k,k
y,y
.,<DEL>
 , 
M,M
i,i
<INS>,b
h,h
n,<DEL>
e,e
e,c
a,a
t,t
 , 
a,a
n,n
d,d
 ,'
a,a
<INS>,r
d,n
m,m
i,r
r,o
e, 
.,-
 ,i
W,v
h,h
e,e
n,n
 , 
t,i
h,l
e,e
 , 
l,l
a,a
d,d
i,t
e,e
s,v
 ,a
r,v
e,<DEL>
t,t
u,a
r,r
n,n
e,e
d,d
 , 
t,l
o,o
 , 
t,A
h,v
e,:
 , 
<INS>,t
d,i
r,r
a,m
w,w
i,i
n,n
g,e
-, 
r,r
o,o
o,o
m,m
",",:
 , 
t,L
h,h
e,e
r,<DEL>
e,<DEL>
 , 
w,w
a,a
s,:
 , 
l,l
i,i
t,f
t,l
l,i
e,e
 ,l
t,<DEL>
o,o
 , 
b,h
e,o
 , 
d,d
<INS>,a
o,t
n,i
e,e
 , 
b,b
u,a
t,l
 , 
t,t
o,e
 , 
h,h
e,e
a,a
r,r
 , 
L,L
a,a
d,d
y,y
 , 
C,(
a,v
t,d
h,h
e,o
r,r
i,i
n,n
e,e
 ,<DEL>
t,t
a,i
l,l
k,i
",",c
 , 
w,v
h,d
i,u
c,w
h,h
 , 
s,s
h,h
e,e
 , 
d,d
i,i
d,d
 , 
w,v
i,a
t,t
<INS>,i
h,r
o,o
u,m
t,<DEL>
 , 
a,a
n,m
y,<DEL>
 , 
i,i
n,n
t,i
e,é
r,m
m,m
i,s
s, 
s,s
i,i
o,o
n,n
 , 
t,h
i,<DEL>
l,l
l,l
 , 
c,c
o,o
f,f
f,t
e,r
e,o
 , 
c,c
a,a
<INS>,n
m,i
e,i
 ,v
i,i
n,n
",",.
 , 
d,d
e,e
l,h
i,c
v,<DEL>
e,e
r,r
i,i
n,n
g,g
 , 
h,h
e,e
r,r
 , 
o,p
p,p
i,i
n,m
i,<DEL>
o,o
n,n
 , 
o,o
n,n
 , 
e,e
<INS>,s
v, 
e,o
r,r
y,<DEL>
 , 
s,s
<INS>,a
u,i
b,b
j,i
e,e
c,c
t,!
 , 
i,i
n,h
 , 
s,s
o,o
 , 
d,d
e,i
c,c
i,i
s,s
i,i
v,v
e,e
<INS>,n
 , 
a,i
 ,n
m,<DEL>
a,a
n,r
n,n
e,e
r,t
a,a
 , 
t,t
o,o
 , 
b,b
y,y
l,l
i,i
 , 
s,s
a,a
m,m
í,i
 , 
m,m
o,o
j,j
i,i
 , 
b,b
u,u
d,d
o,o
u,u
c,c
í,í
 , 
s,s
p,p
o,o
l,l
u,u
b,b
y,y
d,d
l,l
i,i
t,t
e,e
l,l
é,é
 , 
a,a
 , 
s,s
o,o
u,u
d,d
r,r
u,u
h,h
o,o
v,v
é,é
.,.
 , 
P,P
o,o
c,c
h,h
o,o
p,p
i,i
t,t
e,e
l,l
n,n
o,o
",",","
 , 
ž,2
e,0
 , 
j,j
s,s
e,e
<INS>,n
m,i
 , 
j,j
e,e
 , 
z,z
p,p
y,y
t,t
o,o
v,v
a,a
l,l
 , 
s,s
 , 
l,l
a,a
č,é
n,n
o,o
u,u
 , 
z,z
v,v
ě,ě
d,d
a,a
v,v
o,o
s,s
t,t
í,i
.,.
 , 
N,N
a,a
 , 
l,l
e,e
v,v
o,o
 , 
o,o
d,d
 , 
m,m
é,é
h,h
o,o
 , 
m,m
í,í
s,s
t,t
a,a
",",","
 , 
n,n
a,a
 , 
n,n
a,a
r,r
á,á
c,c
h,h
",",","
 , 
b,b
y,y
l,l
o,o
 , 
u,u
m,m
í,í
s,s
t,t
ě,é
n,n
o,o
 , 
n,n
ě,é
k,k
o,o
l,l
i,i
k,k
 , 
h,h
o,o
r,r
a,a
l,l
ů,ů
 , 
z,z
 , 
K,K
a,a
v,v
k,k
a,a
z,z
u,u
",",","
 , 
k,k
t,t
e,e
ř,ř
í,i
 , 
s,s
e,e
m,m
 , 
b,b
y,y
l,l
i,i
 , 
p,p
o,o
s,s
l,l
á,á
n,n
i,í
b,b
y,y
l,l
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
b,b
i,i
t,t
 , 
z,z
a,a
 , 
t,t
y,y
 , 
s,s
t,t
í,í
ž,ž
n,n
o,o
s,s
t,t
i,i
?,?
 , 
P,P
o,o
č,č
k,k
á,á
š,š
 , 
 ,<DEL>
„,„
O,O
n,n
o,o
 , 
j,j
e,e
 , 
p,p
r,r
a,a
v,v
d,d
a,a
",",","
"""",""""
 , 
 ,<DEL>
b,b
r,r
u,u
č,č
i,i
v,v
ě,ě
 , 
j,j
i,i
n,n
ý,ý
",",","
 , 
j,j
e,e
n,n
ž,ž
 ,<DEL>
 , 
d,d
o,o
p,p
o,o
s,s
u,u
d,d
 , 
m,m
l,l
č,č
e,e
l,l
;,;
 , 
„,„
b,b
 , 
h,h
o,o
n,n
e,e
m,m
",",","
 , 
a,a
l,l
e,e
 , 
m,m
á,á
l,l
o,o
 , 
t,t
 , 
C,C
o,o
 , 
b,b
u,u
d,d
e,e
š,š
 , 
m,m
l,l
u,u
v,v
i,i
t,t
",",","
h,h
a,a
d,d
 ,'
n,n
o,o
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
f,f
 , 
a,a
n,n
d,d
 , 
M,M
r,r
s,s
.,.
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
’,“
 , 
c,c
u,u
r,r
i,i
o,o
s,s
i,i
t,t
y,y
;,;
 , 
i,i
t,t
 , 
w,w
a,a
s,s
 , 
n,n
o,o
 , 
t,t
h,h
e,e
i,i
r,r
 , 
w,w
i,i
s,s
h,h
 , 
t,t
o,o
 , 
f,f
o,o
r,r
c,c
e,e
 , 
 ,<DEL>
c,c
o,o
m,m
m,m
u,u
n,n
i,i
c,c
a,a
t,t
i,i
o,o
n,n
.,.
 , 
I,I
t,t
 ,<DEL>
 , 
e,e
v,v
i,i
d,d
e,e
n,n
t,t
 , 
t,t
h,h
a,a
t,t
 , 
s,s
h,h
e,e
 , 
w,w
 , 
b,b
e,e
t,t
t,t
e,e
r,r
 , 
a,a
c,c
q,q
u,u
a,a
i,i
n,n
t,t
e,e
d,d
 , 
 , 
M,M
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
 , 
t,t
h,h
a,a
n,n
 , 
t,t
h,h
e,e
h,h
e,e
 , 
i,i
m,m
m,m
e,e
d,d
i,i
a,a
t,t
e,e
l,l
y,y
 , 
a,a
s,s
k,k
e,e
d,d
 , 
h,h
e,e
r,r
 , 
w,W
h,h
y,y
 , 
s,s
h,h
e,e
 , 
s,s
u,u
p,p
p,p
o,o
s,s
e,e
d,d
 , 
M,M
i,i
s,s
s,s
 , 
D,D
a,a
r,r
c,c
y,y
 , 
l,h
i,<DEL>
k,k
e,e
l,l
y,y
 , 
t,t
o,o
 , 
g,g
i,i
v,v
e,e
 , 
t,<DEL>
h,h
e,e
m,m
 , 
a,a
n,n
y,y
 , 
u,u
n,n
e,e
a,a
s,s
i,i
n,n
e,e
s,s
s,s
",",","
 , 
c,c
o,o
n,n
v,v
i,i
n,n
c,c
e,e
d,d
 , 
h,h
e,e
r,r
 , 
t,t
h,h
a,a
t,t
 , 
s,s
h,h
e,e
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,m
e,e
h,h
o,o
w,w
 , 
o,o
r,r
 , 
o,o
t,l
h,h
e,e
r,r
 , 
g,g
o,o
t,t
 , 
p,p
r,r
e,e
t,t
t,t
y,y
 , 
n,n
e,e
a,a
r,t
 , 
<INS>, 
t,t
h,h
e,e
 , 
t,t
r,r
u,u
t,t
h,h
.,<DEL>
 , 
S,S
h,h
e,e
 , 
d,d
i,i
r,r
e,e
c,c
t,t
l,l
y,y
 , 
r,r
e,e
p,p
l,l
i,i
e,g
d,d
",",","
-, 
-,-
 , 
“,<DEL>
Y,Y
o,o
u,u
 , 
n,n
e,e
e,e
d,d
 , 
n,n
o,o
t,t
 , 
<INS>, 
b,b
e,e
 , 
f,f
r,n
i,<DEL>
g,g
h,h
t,t
e,e
n,n
e,e
d,d
.,<DEL>
 , 
I,I
 , 
n,n
e,e
v,v
e,e
r,r
 , 
h,h
e,e
a,a
r,r
d,d
 , 
a,a
n,n
y,y
 , 
h,h
a,a
r,r
m,m
 , 
o,o
f,f
 , 
h,h
e,e
r,r
;,","
y,y
o,o
u,u
r,r
 , 
f,f
a,a
t,t
h,h
e,e
r,r
 , 
w,w
a,a
s,s
 , 
s,s
t,t
i,i
l,l
l,l
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
",",.
 , 
b,b
u,u
t,t
 , 
w,w
o,o
u,u
l,l
d,d
 , 
q,q
u,u
i,i
t,t
 , 
t,t
o,o
w,w
n,n
 , 
t,t
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 ,<DEL>
m,m
o,o
r,m
n,<DEL>
i,i
n,n
g,g
.,<DEL>
 , 
H,H
e,e
 , 
d,d
i,i
d,d
 , 
n,n
o,o
t,t
 , 
j,j
u,u
d,d
g,g
e,e
 , 
y,y
o,o
u,u
r,r
 , 
f,f
a,a
t,t
h,h
e,e
r,r
 , 
t,t
o,o
 , 
b,b
e,e
 , 
a,a
 ,<DEL>
p,p
e,e
r,n
s,<DEL>
o,o
n,n
 , 
w,w
h,h
o,o
m,m
 , 
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
s,s
o,o
 , 
p,p
r,r
o,o
p,p
e,e
r,r
l,l
y,y
 , 
c,c
o,o
n,n
s,s
u,u
l,l
t,t
 , 
a,a
s,s
 , 
y,y
o,o
u,u
r,r
 , 
u,u
n,n
c,c
l,l
e,e
",",","
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
r,r
e,e
f,f
o,o
r,r
e,e
 , 
r,r
e,e
a,a
d,d
i,i
l,l
y,y
 , 
p,p
o,o
s,s
t,t
p,p
o,o
n,n
e,e
d,d
 , 
s,s
e,e
e,e
i,i
n,n
g,g
 , 
h,h
i,i
m,m
 , 
t,t
i,i
l,l
l,l
 , 
a,a
f,f
t,t
e,e
r,r
 , 
t,t
h,h
e,e
 , 
d,d
e,e
p,p
a,a
r,r
t,<DEL>
u,u
r,<DEL>
e,e
 , 
o,o
f,f
i,i
n,n
h,h
e,e
r,f
i,i
t,t
i,i
n,n
g,e
 , 
<INS>,F
L, 
o,o
n,n
g,n
b,b
o,é
u,t
r,n
n,a
.,?
 , 
B,B
u,u
t,l
 , 
<INS>, 
i,i
f,t
 , 
y,y
o,o
u,u
 , 
<INS>,a
w,v
i,í
l,l
l,t
 , 
l,l
i,i
s,s
t,t
e,e
n,n
 , 
t,i
o,é
 ,<DEL>
h,h
i,i
s,s
 , 
l,l
e,e
t,t
t,t
e,e
r,r
",",<DEL>
 , 
y,y
o,e
u,r
 ,p
m,m
a,a
y,y
",",<DEL>
 , 
p,p
e,e
r,r
h,h
<INS>,u
a,j
p, 
s,9
",",:
 , 
b,b
e,e
 , 
a,w
 ,h
l,<DEL>
i,i
t,t
t,t
l,l
e,e
 , 
s,s
o,o
f,i
t,<DEL>
e,e
n,n
<INS>,i
e,o
d,d
 ,s
b,b
y,y
 , 
<INS>, 
h,b
i,i
s,s
 , 
m,m
a,a
n,m
n,r
e,e
r,r
 , 
o,e
f,t
 , 
e,e
x,x
p,p
r,r
e,e
s,s
s,u
i,<DEL>
n,<DEL>
g,<DEL>
 , 
h,h
i,i
m,m
s,s
e,é
l,l
f,í
.,?
”,<DEL>
 , 
“,N
N,t
o,o
",",:
 , 
t,(
h,h
a,i
t,n
 , 
I,1
 , 
a,a
<INS>,n
m,e
 , 
s,s
u,u
r,r
e,e
 , 
I,I
 , 
s,s
h,H
a,i
l,d
l,i
 ,k
n,n
o,a
t,t
:,<DEL>
 ,<DEL>
a,a
n,n
d,d
 , 
I,E
 , 
t,t
h,h
i,i
n,n
k,k
 , 
i,i
t,i
 , 
w,w
a,a
s,s
 , 
v,v
e,e
r,r
y,y
 , 
i,a
m,m
p,p
e,e
r,r
t,t
i,i
n,n
e,e
n,d
t,t
 ,i
o,o
f,f
 , 
<INS>,i
h,a
i,i
m,n
 , 
t,t
o,o
n,n
e,e
s,s
o,o
u,u
h,h
l,l
a,e
s,s
i,<DEL>
l,l
i,i
 , 
s,s
 , 
B,B
.,.
.,.
., 
s,s
k,k
ý,ý
m,m
",",","
 , 
p,p
o,o
k,k
l,l
á,á
d,d
a,a
l,l
 , 
d,d
i,i
v,v
 , 
n,n
e,e
 , 
z,z
a,a
 , 
s,s
v,v
é,é
 , 
n,n
e,e
p,p
ř,ř
á,á
t,t
e,e
l,l
y,y
.,.
 , 
Z,Z
d,d
á,á
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
 , 
i,i
 ,<DEL>
s,s
 , 
M,M
.,.
.,.
.,.
s,s
k,k
ý,ý
m,m
 , 
s,s
e,e
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,í
 , 
r,r
o,o
z,z
e,e
š,š
e,e
l,l
 , 
k,k
 , 
v,v
ů,ů
l,l
i,i
 , 
B,B
.,.
., 
.,<DEL>
s,s
k,k
é,é
m,m
u,u
",",","
 , 
a,a
č,č
k,k
o,o
l,l
i,i
 , 
s,s
e,e
 , 
d,d
l,l
o,o
u,u
h,h
o,o
 , 
t,t
o,o
m,m
u,u
 , 
b,b
r,r
á,á
n,n
i,i
l,l
.,.
 , 
O,O
s,s
t,t
a,a
t,t
n,n
ě,ě
 , 
v,v
š,š
i,i
c,c
h,h
n,n
i,í
 , 
o,o
n,n
i,i
 , 
b,b
y,y
l,l
i,i
 , 
m,m
r,r
a,a
v,v
n,n
ě,ě
 , 
c,c
h,h
o,o
r,r
o,o
b,b
n,n
í,l
",",","
 , 
z,z
l,l
o,o
s,s
t,t
n,n
í,í
",",","
 , 
p,p
o,o
p,p
u,u
d,d
l,i
i,i
v,v
í,l
",",","
 , 
n,n
e,e
d,d
ů,ů
v,v
ě,ě
ř,l
i,<DEL>
v,v
í,l
.,.
 , 
J,J
e,e
s,s
t,t
 , 
t,t
o,o
b,b
r,r
o,o
u,u
g,g
h,h
t,t
 , 
o,o
n,n
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
s,s
t,t
r,r
e,e
n,n
g,g
t,t
h,h
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
l,l
o,o
v,v
e,e
 , 
r,r
a,a
t,t
h,h
e,e
r,r
 , 
t,t
h,h
a,a
n,n
 , 
b,b
y,y
 , 
h,h
i,i
s,s
;,;
 , 
a,a
 , 
s,s
h,h
e,e
 , 
w,w
o,o
u,u
l,l
d,d
 ,'
h,n
a,a
v,v
e,e
 , 
w,w
o,o
n,n
 , 
w,w
h,h
y,y
",",","
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
v,v
i,i
o,o
l,l
e,e
n,n
t,t
l,l
<INS>,","
 , 
c,c
a,a
r,r
i,i
n,n
g,g
 , 
f,f
o,o
r,r
 , 
h,h
e,e
r,r
",",.
 ,.
h,h
e,e
 , 
c,c
h,h
 , 
t,t
o,o
 , 
e,e
l,l
o,o
p,p
e,e
 , 
w,w
i,i
t,t
<INS>,ř
h,í
 , 
h,h
e,e
r,r
 , 
a,a
t,t
l,l
i,i
v,v
e,e
 , 
a,a
t,t
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
 , 
a,a
n,n
y,y
 , 
m,m
o,o
r,r
e,e
.,","
”,”
 , 
“,“
O,O
h,h
",",.
 , 
w,w
e,e
l,l
l,l
!,!
 , 
i,i
t,t
 , 
i,i
s,s
 , 
j,j
u,u
s,s
t,t
 , 
a,a
s,s
 , 
h,h
e,e
 , 
c,c
h,h
o,o
o,o
s,s
e,e
s,s
.,<DEL>
 , 
N,N
o,o
b,b
o,o
d,d
y,y
 , 
w,w
a,a
n,n
t,t
s,s
 , 
h,h
i,i
m,m
 , 
t,t
o,o
 , 
c,c
o,o
m,m
e,e
;,;
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
I,I
 , 
s,s
h,h
a,a
l,l
l,l
 , 
a,a
l,l
w,w
a,a
y,y
s,s
 , 
s,s
a,a
y,y
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
u,u
s,s
e,e
d,d
 , 
m,m
y,y
 , 
d,d
a,a
u,u
g,g
h,h
t,t
e,e
r,r
 , 
e,e
x,x
t,t
r,r
e,e
m,m
e,e
l,l
y,y
 , 
i,i
l,l
l,l
;,;
 , 
a,a
n,n
d,d
",",","
 , 
i,i
f,f
 ,]
I,<DEL>
 , 
w,w
a,a
s,s
 , 
h,h
e,e
r,r
",",","
 , 
I,I
 , 
w,w
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
h,h
a,a
v,v
e,e
 , 
p,p
u,u
t,t
 , 
u,u
p,p
 , 
w,w
i,i
t,t
h,h
 , 
i,i
t,t
.,.
 , 
W,W
e,e
l,l
l,l
",",","
 , 
m,m
y,y
 , 
c,c
o,o
m,m
f,f
o,o
r,r
t,t
 , 
i,i
s,s
",",","
 , 
I,I
 , 
a,a
m,m
 , 
s,s
u,u
r,r
e,e
n,<DEL>
ě,<DEL>
k,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
v,<DEL>
e,<DEL>
d,<DEL>
l,<DEL>
!,<DEL>
 ,<DEL>
H,<DEL>
n,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
u,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
h,h
o,o
 , 
o,<DEL>
p,<DEL>
i,<DEL>
l,<DEL>
í,<DEL>
 ,<DEL>
e,<DEL>
s,<DEL>
e,<DEL>
s,<DEL>
á,<DEL>
c,<DEL>
i,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
b,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
h,h
o,<DEL>
 ,<DEL>
h,<DEL>
l,l
a,a
v,v
a,a
 , 
n,n
e,e
h,h
l,l
a,a
v,v
a,a
.,.
 , 
P,<DEL>
o,<DEL>
b,<DEL>
í,<DEL>
h,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
 , 
p,<DEL>
o,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
o,<DEL>
d,<DEL>
b,<DEL>
ě,<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
u,<DEL>
ř,<DEL>
i,<DEL>
v,<DEL>
í,<DEL>
.,<DEL>
 ,<DEL>
Z,Z
a,a
 , 
c,o
h,h
v,v
í,i
l,l
i,i
 , 
b,b
y,y
l,l
a,a
 , 
v,v
o,<DEL>
d,<DEL>
a,<DEL>
 ,<DEL>
z,<DEL>
b,<DEL>
a,<DEL>
r,<DEL>
v,<DEL>
e,e
n,n
a,a
 , 
d,d
o,o
 , 
č,č
e,e
r,r
v,v
e,e
n,n
a,a
.,","
 , 
N,<DEL>
a,<DEL>
 , 
z,<DEL>
e,<DEL>
m,<DEL>
i,<DEL>
 ,<DEL>
z,<DEL>
ů,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
ž,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
o,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
 ,<DEL>
r,r
a,a
n,n
ě,ě
n,n
ý,y
c,c
h,h
 , 
a,a
 , 
m,m
r,r
t,t
v,v
ý,ý
c,c
h,h
.,.
 , 
A,A
 , 
t,t
o,o
 , 
d,d
ě,ě
l,l
a,a
l,l
i,i
 , 
c,c
e,e
l,l
é,e
 , 
d,d
v,v
ě,é
 , 
h,h
o,o
d,d
i,i
n,n
y,y
!,!
 , 
J,J
s,s
o,o
u,u
 , 
t,t
o,o
w,w
h,h
i,i
c,c
h,h
 , 
h,h
i,i
s,s
 , 
w,w
i,i
f,f
e,e
 , 
d,d
i,i
d,d
 , 
n,n
o,o
t,t
 , 
t,t
h,h
i,i
n,n
k,k
 , 
i,i
t,t
 , 
n,n
e,e
c,c
e,e
s,s
s,s
a,a
r,r
y,y
 , 
t,t
o,o
 , 
g,g
o,o
 , 
l,l
i,i
k,k
e,e
w,w
i,i
s,s
e,e
;,:
 , 
a,a
n,n
d,d
 , 
t,t
i,i
l,l
l,<DEL>
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
r,r
e,e
c,c
o,o
l,l
l,l
e,e
c,c
t,t
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
e,e
r,r
e,é
 , 
m,m
i,i
g,g
h,h
t,t
 ,<DEL>
b,b
e,e
 , 
o,o
t,t
h,h
e,e
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
l,B
i,<DEL>
v,v
i,i
n,n
g,g
s,s
 ,<DEL>
t,t
o,o
 , 
b,b
e,e
 , 
d,d
i,i
s,s
p,p
o,o
s,s
e,e
d,d
 , 
o,o
f,f
",",","
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
 , 
t,t
h,h
e,e
 , 
s,s
a,a
c,c
r,r
i,i
f,f
i,i
c,c
e,e
 , 
o,o
f,f
 , 
s,s
o,o
 , 
m,m
a,a
n,n
y,y
 , 
h,h
o,o
u,n
r,r
s,s
.,.
 , 
N,N
o,o
w,w
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
n,n
 , 
t,t
h,h
e,e
y,y
s,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
y,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
v,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
i,<DEL>
t,<DEL>
e,e
s,<DEL>
.,<DEL>
 ,<DEL>
i,i
s,<DEL>
 , 
s,<DEL>
o,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
M,<DEL>
r,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
F,<DEL>
o,<DEL>
r,<DEL>
s,<DEL>
t,<DEL>
e,e
r,<DEL>
",",<DEL>
”,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
i,<DEL>
d,<DEL>
 ,<DEL>
