Truth,Pred
o,o
d,d
b,b
ý,ý
v,v
a,a
l,l
i,i
 , 
t,t
a,a
k,k
 , 
s,5
 , 
v,v
y,y
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
",",","
 , 
j,j
a,a
k,k
o,o
 , 
S,S
k,k
u,u
r,r
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
é,é
 , 
j,j
i,i
n,n
é,é
",",","
 , 
j,j
e,e
m,m
u,u
K,K
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
s,s
e,e
 , 
s,s
h,h
o,o
d,d
l,l
 , 
d,d
v,v
a,a
c,c
e,e
t,t
i,i
o,o
s,s
m,m
i,i
 , 
r,r
u,u
b,b
l,l
 , 
O,O
z,z
n,n
á,á
m,m
i,i
l,l
i,i
 , 
m,m
a,a
j,j
o,o
r,r
o,o
v,v
 , 
b,b
y,y
l,l
a,a
 , 
p,p
o,o
t,t
v,v
r,r
z,z
e,e
n,n
a,a
.,<DEL>
 , 
 ,<DEL>
s,s
e,e
",",<DEL>
 , 
ž,ž
e,e
 , 
i,i
h,h
n,n
e,e
d,d
 , 
p,p
ř,r
i,i
 , 
d,d
v,v
ů,ů
r,r
 , 
c,c
h,h
l,l
e,e
b,b
a,a
 , 
a,<DEL>
 ,<DEL>
s,s
o,0
 , 
n,n
o,o
v,v
é,é
h,h
o,o
 , 
H,H
n,n
ě,ě
d,d
á,á
k,k
a,a
 ,<DEL>
s,<DEL>
 , 
p,p
o,o
c,c
t,t
i,i
v,v
o,o
s,s
t,t
í,í
 , 
u,u
v,v
e,e
d,d
l,l
t,t
h,h
e,e
 , 
m,I
a,a
t,t
t,t
e,e
r,r
;,;
 , 
a,a
n,n
d,d
",",","
 , 
o,c
f,<DEL>
 ,<DEL>
c,c
o,<DEL>
u,u
r,r
s,s
e,e
",",<DEL>
 , 
I,c
 ,<DEL>
c,c
o,<DEL>
u,u
l,l
d,<DEL>
 , 
n,n
o,c
t,t
 , 
r,r
e,e
s,s
t,t
 , 
t,t
i,i
l,l
l,l
 , 
I,<DEL>
 ,<DEL>
k,k
n,n
e,e
w,w
 , 
t,t
h,h
e,e
 , 
p,P
a,a
r,r
t,t
i, 
c,c
u,u
l,l
a,e
r,r
s,s
.,<DEL>
 , 
L,D
e,e
t,t
 , 
m,<DEL>
e,<DEL>
 ,<DEL>
t,t
h,h
a,a
n,n
k,k
 , 
y,y
o,c
u,u
 , 
a,a
g,g
a,e
i,i
n,n
 , 
a,a
n,n
d,d
 , 
a,a
g,g
a,a
i,i
n,n
",",","
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
t,t
h,h
e,e
 , 
n,J
a,a
m,m
e,e
 , 
o,<DEL>
f,<DEL>
 ,<DEL>
a,a
l,l
l,1
 , 
m,I
y,y
 , 
f,e
a,n
m,i
i, 
l,1
y,y
",",","
 , 
f,f
o,c
r,r
 , 
t,t
h,h
a,a
t,t
 , 
g,g
e,e
n,n
e,e
r,r
o,c
u,u
s, 
 ,C
c,c
o,<DEL>
m,m
p,p
a,a
s,s
s,s
i,<DEL>
o,<DEL>
n,<DEL>
 , 
w,v
h,a
i,i
c,c
h,h
 , 
i,i
n,n
d,d
u,u
c,c
e,e
d,d
 , 
y,Y
o,c
u,u
 , 
t,t
o,<DEL>
 ,<DEL>
t,<DEL>
a,a
k,k
e,e
 , 
s,<DEL>
o,<DEL>
 ,<DEL>
m,m
u,u
c,c
h,h
 , 
t,t
r,r
o,c
u,u
b,b
l,l
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 , 
b,b
e,e
a,a
r,r
 ,<DEL>
s,<DEL>
o,<DEL>
 , 
m,m
a,a
n,n
y,y
t,t
r,<DEL>
e,e
s,s
t,t
n,n
i,i
c,c
í,í
c,c
h,h
 , 
z,z
d,d
á,á
l,l
 , 
s,s
e,e
 , 
u,u
 , 
p,p
o,o
r,r
o,o
v,v
n,n
á,á
n,n
í,í
 , 
s,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
í,í
 , 
t,t
a,a
k,k
 , 
b,b
í,í
d,d
n,u
ý,ý
m,n
",",<DEL>
 , 
ž,ž
e,e
 , 
m,n
n,n
o,o
z,z
í,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,1
 , 
s,<DEL>
 ,<DEL>
r,r
a,a
d,d
o,o
s,s
t,t
í,i
 , 
p,p
ř,ř
i,i
c,c
h,h
á,á
z,z
e,e
l,l
i,i
 , 
s,<DEL>
i,<DEL>
 ,<DEL>
p,p
o,o
l,l
e,e
ž,ž
e,e
t,t
",",;
 , 
n,n
e,e
h,h
l,l
e,e
d,d
ě,e
 , 
n,n
a,a
 , 
z,z
a,a
t,t
c,c
h,h
l,l
ý,ý
 , 
v,-
z,z
d,d
u,u
c,c
h,h
 , 
a,<DEL>
 ,<DEL>
z,z
a,a
v,t
ř,Ť
e,e
n,n
ý,ý
 , 
p,p
o,o
k,k
o,o
j,j
.,.
 ,<DEL>
B,B
y,y
l,l
i,i
 , 
i,<DEL>
 ,<DEL>
n,n
ě,ě
k,k
t,t
e,e
ř,ř
í,í
 , 
z,z
v,v
l,l
á,á
š,š
t,t
n,n
í,í
 , 
m,m
i,i
l,l
o,o
v,r
n,n
í,i
c,c
i,i
 , 
l,l
e,e
ž,ž
e,e
n,n
í,i
 , 
a,<DEL>
 ,<DEL>
v,<DEL>
ů,<DEL>
b,<DEL>
e,<DEL>
c,<DEL>
 ,<DEL>
l,l
a,a
z,z
a,a
r,r
e,e
t,t
n,n
í,i
h,h
o,o
 , 
ž,ž
i,i
v,v
o,o
b,b
y,y
t,t
í,i
;,;
<INS>, 
<INS>,t
<INS>,u
<INS>,b
<INS>,e
<INS>,c
v,V
y,y
š,š
e,e
t,t
ř,ř
o,o
v,v
á,á
n,n
í,í
m,m
",",","
 , 
p,p
ř,ř
e,e
d,d
 , 
z,z
a,a
t,t
č,č
e,e
n,n
í,i
m,m
",",","
 , 
p,p
ř,ř
e,e
d,d
 , 
n,n
u,u
c,c
e,e
n,n
o,o
 , 
p,p
r,r
a,a
c,c
í,i
 , 
v,<DEL>
 ,<DEL>
N,N
ě,e
m,m
e,e
c,c
k,k
u,u
<INS>, 
",",","
 , 
p,p
ř,ř
e,e
d,d
 , 
k,k
o,o
n,n
c,c
e,e
n,n
t,t
r,r
a,a
č,č
n,n
í,í
m,m
i,i
 , 
t,t
á,á
b,b
o,o
r,r
y,y
 , 
U,U
t,t
í,í
k,k
a,a
l,l
 , 
t,t
u,u
d,d
y,y
 , 
i,<DEL>
 ,<DEL>
z,z
e,e
d,d
n,n
i,i
c,c
k,k
 , 
m,m
i,i
<INS>, 
s,s
t,t
r,r
 , 
K,K
o,o
l,l
í,í
s,s
k,k
o,o
.,.
 , 
B,B
y,y
l,l
 , 
a,a
ž,ž
 , 
o,o
d,d
n,n
ě,ě
k,k
u,u
d,d
 , 
z,č
 ,<DEL>
Č,<DEL>
e,e
c,c
h,h
 , 
a,<DEL>
 ,<DEL>
p,p
o,o
d,d
a,a
 , 
s,s
e,e
 , 
m,m
u,u
 , 
u,u
p,p
r,r
c,c
h,h
n,n
o,o
u,u
t,t
 , 
z,<DEL>
 ,<DEL>
k,k
o,o
n,n
c,c
e,e
n,n
t,t
r,r
a,a
č,č
n,n
í,í
h,h
o,o
 , 
t,t
á,á
b,b
o,o
r,r
a,a
 , 
J,J
e,e
d,d
n,n
o,o
h,h
o,o
 , 
v,V
e,e
č,č
e,e
r,r
a,a
 , 
n,n
e,e
s,s
m,m
ě,ě
l,l
e,e
v,v
e,e
r,r
y,y
 , 
p,p
l,l
e,e
a,a
s,s
u,u
r,r
e,e
-,-
-, 
a,a
n,n
d,d
 , 
a,a
f,f
f,f
e,e
c,c
t,t
i,i
o,o
n,n
 , 
a,a
n,n
d,d
 , 
i,i
n,n
t,t
e,e
l,l
l,l
i,i
g,g
e,e
n,n
c,c
e,e
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
m,m
i,i
g,g
h,h
t,t
 , 
s,s
u,u
p,p
p,p
l,l
y,y
 , 
i,i
t,t
 , 
a,a
m,m
o,o
n,n
g,g
 , 
t,t
h,h
e,e
m,m
s,s
e,e
l,l
v,v
e,e
s,s
 , 
i,i
f,f
 , 
t,t
h,h
e,e
r,r
e,e
 , 
w,w
e,e
r,r
e,e
 , 
d,d
i,i
s,s
a,a
p,p
p,p
o,o
i,i
n,n
t,t
m,m
e,e
n,n
t,t
s,s
 , 
a,a
b,b
r,r
o,o
a,a
d,d
<INS>, 
.,-
 , 
I,I
t,t
 , 
i,i
s,s
 , 
n,n
o,o
t,t
 , 
t,t
h,h
e,e
 , 
o,o
b,b
j,j
e,e
c,c
t,t
 , 
o,o
f,f
 , 
t,t
h,h
i,i
s,s
 , 
w,w
o,o
r,r
k,k
 , 
t,t
o,o
 , 
g,g
i,i
v,v
e,e
 , 
a,a
 , 
d,d
e,e
s,s
c,c
r,r
i,i
p,p
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
D,D
e,e
r,r
b,b
y,y
s,s
h,h
i,i
r,r
e,e
",",;
 , 
n,n
o,o
r,r
 , 
o,o
f,f
 , 
a,a
n,n
y,y
 , 
o,o
f,f
O,O
d,d
p,p
o,o
l,l
e,e
d,d
n,n
e,e
 , 
b,b
y,y
l,l
a,a
 , 
d,d
o,o
m,m
a,a
 , 
j,j
e,e
n,n
 , 
p,<DEL>
a,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
Č,Č
e,e
r,r
m,m
á,á
k,k
o,o
v,v
á,á
 , 
s,s
 , 
O,O
l,l
i,i
n,n
k,k
o,o
u,u
.,:
 , 
T,T
a,a
 , 
s,s
e,e
 , 
p,p
r,r
á,á
v,v
ě,ě
 , 
c,c
h,h
y,y
s,s
t,t
a,á
l,l
a,a
",",","
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
z,z
a,a
s,s
e,e
 , 
p,p
o,o
d,d
í,i
v,v
á,á
 , 
z,z
a,a
 , 
n,n
e,e
m,m
o,o
c,c
n,n
ý,ý
m,m
.,:
 , 
K,K
o,o
n,n
v,v
i,i
č,č
k,k
u,u
 , 
s,s
 , 
č,č
a,a
j,j
e,e
m,m
 , 
m,m
ě,ě
l,l
a,a
 , 
n,n
a,a
 , 
s,s
p,p
o,o
r,r
á,á
k,k
u,u
.,:
 , 
V,V
y,y
h,h
l,l
é,é
d,d
l,l
a,a
 , 
z,z
 , 
o,o
k,k
n,n
a,a
 , 
a,a
 , 
k,k
r,r
v,v
e,e
 , 
b,b
y,y
 , 
s,s
e,e
 , 
v,V
 , 
n,n
í,í
 , 
n,n
e,e
d,d
o,o
ř,ř
e,e
z,z
a,a
l,l
.,.
 , 
C,C
o,o
 , 
j,j
e,e
 , 
t,t
i,i
<INS>, 
",",","
 , 
O,O
l,l
i,i
n,n
k,k
o,o
?,?
 , 
p,p
ř,ř
i,i
s,s
k,k
o,o
č,č
i,i
l,l
a,a
 , 
k,k
 , 
n,n
í,í
 , 
m,m
a,a
t,t
k,k
a,a
.,.
 , 
J,J
d,d
o,o
u,u
 , 
s,s
e,e
m,m
<INS>, 
<INS>,p
<INS>,a
<INS>,n
<INS>,i
n,n
o,0
 , 
o,o
n,n
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
s,s
a,a
y,y
 , 
h,h
o,o
w,w
 , 
l,<DEL>
a,a
s,<DEL>
t,<DEL>
i,<DEL>
n,n
g,<DEL>
 , 
a,<DEL>
n,<DEL>
 ,<DEL>
e,e
v,v
i,i
l,l
 ,<DEL>
h,h
e,e
 , 
m,m
i,i
g,g
h,h
t,t
 , 
h,h
a,a
v,v
e,e
 , 
i,i
n,n
f,f
l,l
i,i
c,c
t,t
e,e
d,d
.,_
 , 
“,I
T,<DEL>
h,h
e,e
r,r
e,e
 , 
w,W
e,e
r,r
e,e
 , 
s,s
o,o
m,m
e,e
 , 
v,v
e,e
r,l
y,y
 , 
s,s
t,t
r,r
o,o
n,n
g,g
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
o,o
n,n
s,s
 , 
a,a
g,g
a,a
i,i
n,n
s,s
t,t
 , 
t,t
h,h
e,e
 , 
l,l
a,a
d,d
y,y
",",;
”,'
 , 
w,w
e,e
r,r
e,e
 , 
C,C
o,o
l,l
o,o
n,n
e,e
l,l
 , 
F,F
i,i
t,t
z,z
w,w
i,i
l,l
l,l
i,i
a,a
m,m
’,<DEL>
s,<DEL>
 , 
w,w
o,o
r,r
d,d
s,s
;,;
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
s,s
e,e
 , 
s,s
t,t
r,r
o,o
n,n
g,g
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
o,o
n,n
s,s
 , 
p,p
r,r
o,o
b,b
a,a
b,b
l,l
y,y
 , 
w,w
e,e
r,r
e,e
",",","
 , 
h,h
e,e
r,r
 , 
h,h
a,a
v,v
i,i
n,n
g,g
 , 
o,o
n,n
e,e
 , 
u,u
n,n
c,c
l,l
e,e
 , 
w,w
h,h
o,o
 , 
w,w
a,a
s,s
 , 
<INS>,l
a,a
<INS>,s
<INS>,t
<INS>,i
<INS>,n
<INS>,g
s,s
a,a
i,i
d,d
 , 
h,h
e,e
.,<DEL>
 , 
“,<DEL>
I,I
f,f
 ,<DEL>
h,h
e,e
 , 
w,v
a,a
n,n
t,t
s,s
 , 
o,O
u,U
r,I
 , 
s,s
o,o
c,c
i,i
e,e
t,t
y,y
",",;
 , 
l,l
e,e
t,t
 , 
h,h
i,i
m,m
 , 
s,s
e,e
e,e
k,k
 , 
i,i
t,t
.,.
 , 
H,H
e,e
 , 
k,k
n,n
o,o
w,w
s,s
 , 
w,w
h,h
e,e
r,r
e,e
 , 
w,w
e,e
 ,<DEL>
l,l
i,i
v,v
e,e
.,<DEL>
 , 
I,<DEL>
 ,<DEL>
w,w
i,i
l,l
l,l
 ,<DEL>
n,n
o,o
t,t
 , 
s,s
p,p
e,e
n,n
d,d
 , 
m,m
y,y
 , 
h,h
o,o
u,u
r,r
s,s
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
r,r
u,u
n,n
n,n
i,i
n,n
g,g
 , 
a,a
f,f
t,<DEL>
e,e
r,r
 , 
m,n
y,y
 , 
n,n
e,e
i,i
g,g
h,h
b,b
o,o
u,u
r,r
s,s
 , 
e,e
v,v
e,e
r,r
y,y
 , 
t,t
i,i
m,m
e,e
 , 
t,t
h,h
e,e
y,y
 , 
g,g
o,o
 , 
a,a
w,v
a,a
y,y
 , 
a,a
n,n
d,d
 , 
c,c
o,o
m,m
e,e
 , 
b,b
a,a
c,c
k,k
 , 
a,a
g,g
a,a
i,i
n,n
.,.
”,<DEL>
 , 
“,<DEL>
W,W
e,e
l,l
l,l
",",.
 , 
a,a
l,l
l,l
 ,<DEL>
I,I
 , 
k,k
n,n
o,o
w,w
 , 
i,i
s,s
",",.
 , 
t,t
h,h
a,a
t,t
 , 
i,i
t,t
 , 
w,v
i,i
l,l
l,l
 , 
b,b
e,e
 , 
a,a
b,b
o,o
m,m
i,i
n,n
a,a
b,b
l,l
y,y
 , 
r,n
u,<DEL>
d,d
e,e
 , 
i,i
f,f
 , 
y,y
o,o
u,u
 , 
d,d
o,o
o,o
f,f
 , 
s,s
h,h
a,a
m,m
e,e
 , 
t,t
h,h
a,a
t,t
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
h,h
a,a
r,r
d,d
l,l
y,y
 , 
k,k
e,e
e,e
p,p
 , 
h,h
e,e
r,r
 , 
s,s
e,e
a,a
t,t
.,.
 , 
I,I
t,t
 , 
d,d
r,r
e,e
w,w
 , 
f,f
r,r
o,o
m,m
 , 
h,h
e,e
r,r
",",;
 , 
h,h
o,o
w,w
e,e
v,v
e,e
r,r
",",;
 , 
t,t
h,h
e,e
 , 
e,e
x,x
e,e
r,r
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
s,s
p,p
e,e
a,a
k,k
i,i
n,n
g,g
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
e,e
l,l
s,s
e,e
 , 
h,h
a,a
d,d
 , 
s,s
o,o
 , 
e,e
f,f
f,f
e,e
c,c
t,t
u,u
a,a
l,l
l,l
y,y
 , 
d,d
o,o
n,n
e,e
 , 
b,b
e,e
f,f
o,o
r,r
e,e
;,;
 , 
a,a
n,n
d,d
 , 
s,s
h,h
e,e
 , 
a,a
s,s
k,k
e,e
d,d
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
w,w
h,h
e,e
t,t
h,h
e,e
r,r
 , 
h,h
e,e
 , 
m,m
e,e
a,a
n,n
t,t
 , 
t,t
o,o
 , 
m,m
a,a
k,k
 , 
a,a
n,n
y,y
 , 
s,s
t,t
a,a
y,y
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
c,c
o,o
u,u
n,n
t,t
r,r
y,y
 , 
a,a
t,t
 , 
p,p
r,r
e,e
s,s
e,e
n,n
t,t
.,.
 , 
A,A
 , 
f,f
e,e
w,w
 , 
w,w
e,e
e,e
k,k
s,s
",",","
z,z
a,a
p,p
ř,r
í,i
s,s
á,á
h,h
n,n
e,e
š,s
 , 
s,s
e,e
 , 
m,m
n,n
ě,ě
",",<DEL>
 , 
ž,Ž
e,e
 , 
s,s
e,e
 , 
b,b
u,u
d,d
e,e
š,š
 , 
p,p
ř,ŕ
í,í
š,š
t,t
ě,ě
 , 
c,c
h,h
o,o
v,v
a,a
t,t
i,i
 , 
d,d
o,o
b,b
ř,ř
e,e
?,?
"""",""""
 , 
„, 
A,A
ť,ť
 ,<DEL>
m,m
ě,ě
 , 
H,H
o,o
s,s
p,p
o,o
d,d
i,i
n,n
 , 
z,z
a,a
b,b
i,i
j,j
e,e
",",<DEL>
 , 
a,a
ť,t
 , 
m,m
n,n
ě,ě
 , 
n,n
a,a
 , 
o,o
n,n
o,o
m,m
 , 
s,s
v,v
ě,ě
t,t
ě,ě
.,<DEL>
.,<DEL>
.,<DEL>
"""",<DEL>
 , 
„,<DEL>
N,N
e,e
z,z
a,a
k,k
l,l
í,í
n,n
e,e
j,j
 , 
s,s
e,e
",",","
 , 
j,j
e,e
 , 
t,t
o,o
 , 
h,h
ř,ŕ
í,í
c,c
h,h
.,.
 , 
B,B
u,u
d,d
u,u
 , 
v,v
ě,ě
ř,ŕ
i,i
t,t
i,i
 , 
t,t
v,v
é,é
m,m
u,u
 , 
s,s
l,l
o,o
v,v
u,u
;,;
 , 
d,d
á,á
š,š
 , 
m,m
n,n
ě,ě
 , 
s,s
l,l
o,o
v,v
o,o
?,?
"""",""""
 , 
„,<DEL>
V,V
a,a
š,š
e,e
 , 
b,b
l,l
a,a
h,h
o,o
r,r
o,o
d,d
í,í
<INS>,l
<INS>, 
!,!
!,!
!, 
"""",'
 , 
„,<DEL>
N,N
u,u
",",","
 , 
p,p
o,o
s,s
l,l
o,o
u,u
c,c
h,h
e,e
j,j
 , 
t,t
e,e
d,d
y,y
;,;
 , 
s,s
l,l
i,i
t,t
u,u
j,j
u,u
o,o
k,k
a,a
m,m
ž,ž
i,i
k,k
u,u
 , 
s,s
t,t
o,o
j,j
í,í
t,t
e,e
 , 
i,<DEL>
 ,<DEL>
v,v
y,y
 ,<DEL>
v,<DEL>
 , 
o,o
t,t
e,e
v,v
ř,ř
e,e
n,n
é,é
m,m
 , 
b,b
o,o
j,j
i,i
 , 
s,s
 , 
n,n
ě,ě
m,m
e,e
 , 
n,n
a,a
c,c
i,i
s,s
m,m
e,e
m,m
",",","
 , 
j,j
e,e
m,m
u,u
ž,ž
 , 
j,j
s,s
m,m
e,e
 , 
z,z
a,a
h,h
r,r
a,a
n,n
i,i
č,č
í,í
 , 
v,v
y,y
h,h
l,l
á,á
s,s
i,i
l,l
i,i
 , 
v,v
á,á
l,l
k,k
 , 
j,j
m,m
é,é
n,n
e,e
m,m
 , 
č,č
e,e
s,s
k,k
o,o
s,s
l,l
o,o
v,v
e,e
n,n
s,s
k,k
 , 
n,n
á,á
r,r
o,o
d,d
a,a
.,.
 , 
N,N
e,e
b,b
u,u
d,d
e,e
t,t
e,e
 , 
a,a
 , 
n,n
e,e
 , 
o,o
s,s
a,a
m,m
o,o
c,c
e,e
n,n
i,i
.,.
 , 
A,A
 , 
v,v
á,á
l,l
k,k
a,a
 , 
n,n
e,e
p,p
ř,ř
e,e
s,s
t,t
a,a
n,n
e,e
",",","
 , 
d,d
o,o
k,k
u,u
d,d
 , 
t,t
e,e
n,n
 , 
r,r
e,e
ž,ž
i,i
m,m
 , 
n,n
e,e
p,p
a,a
d,d
n,n
e,e
 , 
a,a
 , 
d,d
o,o
k,k
u,u
O,O
n,n
i,i
n,n
o,o
 , 
v,v
š,š
a,a
k,k
 , 
z,z
r,r
á,á
d,d
c,c
o,o
v,r
é,é
 , 
s,s
v,r
é,é
h,h
o,o
 , 
p,p
o,o
v,v
o,o
l,l
á,á
n,n
í,í
",",","
 , 
v,v
l,l
c,c
i,i
 ,<DEL>
v,v
e,e
 , 
s,s
t,t
á,á
d,d
ě,ě
 , 
o,O
v,T
c,C
í,i
",",<DEL>
 , 
a,a
ť,t
 , 
s,s
i,i
 , 
u,u
v,r
á,á
d,d
ě,ě
j,j
í,i
 , 
c,c
o,o
k,k
o,o
l,l
i,i
 ,<DEL>
k,k
 , 
s,s
v,v
é,é
m,m
u,u
 , 
o,o
s,s
p,p
r,r
a,a
v,v
e,e
d,d
l,l
n,n
ě,ě
n,n
í,í
",",","
 , 
a,a
ť,t
 , 
s,s
e,e
 , 
j,j
a,a
k,k
k,k
o,o
l,l
i,i
 , 
v,-
y,y
m,m
l,l
o,o
u,u
v,r
a,a
j,j
í,í
",",_
 , 
n,<DEL>
a,<DEL>
 ,<DEL>
p,p
ř,ř
í,í
k,k
l,l
a,a
d,d
 , 
n,n
a,a
 , 
s,s
v,v
ě,ě
t,t
 , 
j,j
e,e
 , 
o,o
b,b
k,k
l,l
o,o
p,p
u,u
j,j
í,i
c,c
í,i
",",","
 , 
j,j
e,e
n,n
ž,ž
 , 
i,i
 ,<DEL>
j,j
e,e
 , 
v,<DEL>
l,l
á,á
k,k
a,a
l,l
 , 
d,d
o,o
 , 
s,s
v,v
é,é
h,h
o,o
 , 
k,k
r,r
u,u
h,h
u,u
",",<DEL>
 , 
v,v
ž,ž
d,d
y,y
c,c
k,k
y,y
 , 
b,b
u,u
d,d
o,o
u,u
 , 
v,v
i,i
n,n
n,n
i,i
",",<DEL>
b,b
a,a
l,l
a,a
l,l
a,a
j,j
k,k
a,a
m,n
i,i
<INS>, 
.,.
 , 
J,J
i,i
n,n
í,í
 , 
r,r
o,o
z,z
m,m
l,l
o,o
u,u
v,v
a,a
j,j
í,i
 , 
d,d
á,á
l,l
e,e
.,.
 , 
N,N
ě,ě
k,k
t,t
e,e
ř,ř
í,í
 , 
s,s
p,p
u,u
s,s
t,t
í,í
 , 
p,p
í,í
s,s
e,e
ň,ň
",",;
 , 
a,a
l,l
e,e
 , 
v,v
ů,ů
b,b
e,e
c,c
 , 
j,j
s,s
o,o
u,u
 , 
v,v
š,š
i,i
c,c
h,h
n,n
i,i
 , 
t,t
o,o
h,h
o,o
 , 
v,v
e,e
č,č
e,e
r,r
a,a
 , 
v,<DEL>
 ,<DEL>
n,n
e,e
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
 , 
r,r
o,o
z,z
e,e
c,c
h,h
v,v
ě,ě
l,l
é,é
m,m
 , 
s,s
t,t
a,a
v,v
u,u
.,.
 , 
P,P
ř,ř
e,e
d,d
 , 
d,d
e,e
s,s
á,á
t,t
o,o
u,u
 , 
h,h
o,o
d,d
i,i
n,n
o,o
u,u
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
u,u
 , 
n,n
á,á
s,s
 , 
p,p
ř,ř
e,e
p,p
o,o
č,č
í,í
t,t
a,a
l,l
i,i
",",<DEL>
 , 
z,z
a,a
h,h
n,n
a,a
l,l
i,i
 , 
d,d
o,o
 , 
k,k
a,a
s,s
á,á
r,r
e,e
n,n
 , 
a,<DEL>
 ,<DEL>
z,z
a,a
v,v
ř,i
e,e
l,l
i,i
 , 
n,n
a,a
 , 
n,n
o,o
c,c
.,.
 , 
N,N
o,o
c,c
i,i
 , 
b,b
y,y
l,l
y,y
 , 
k,I
r,r
á,á
t,t
k,k
é,é
;,;
 , 
b,b
u,u
d,d
i,i
l,l
i,i
e,e
y,y
e,e
s,s
 , 
w,w
e,e
r,r
e,e
 , 
d,d
i,i
r,r
e,e
c,c
t,t
e,e
d,d
",",","
 , 
w,w
i,i
t,t
h,h
 , 
a,<DEL>
 ,<DEL>
v,v
e,e
r,r
y,y
 , 
s,s
e,e
r,r
i,i
o,o
u,u
s,s
 , 
e,e
x,x
p,p
r,r
e,e
s,s
s,s
i,i
o,o
n,n
",",<DEL>
 , 
t,t
o,o
w,w
a,a
r,r
d,d
s,s
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
a,a
n,n
d,d
 , 
J,J
a,a
n,n
e,e
",",<DEL>
 , 
w,w
h,h
o,o
 , 
w,w
e,e
r,r
e,e
 , 
d,d
a,a
n,n
c,c
i,i
n,n
g,g
 , 
t,t
o,o
g,g
e,e
t,t
h,h
e,e
r,r
<INS>, 
.,-
 , 
R,R
e,e
c,c
o,o
v,v
e,e
r,r
i,i
n,n
g,g
 , 
h,h
i,i
m,m
s,s
e,e
l,l
f,f
",",","
 , 
h,h
o,o
w,w
e,e
v,v
e,e
r,r
",",","
 , 
s,s
h,h
o,o
r,r
t,t
l,l
y,y
",",","
 , 
h,h
e,e
 , 
t,t
u,u
r,r
n,n
e,e
d,d
 , 
t,t
o,o
 , 
h,h
i,i
s,s
 , 
p,p
a,a
r,r
t,t
n,n
e,e
r,r
",",;
 , 
a,a
n,n
d,d
 , 
s,s
a,a
i,i
d,d
",",<DEL>
-,<DEL>
-,<DEL>
 , 
“,""""
S,S
i,i
r,r
 , 
W,W
i,i
l,l
l,l
i,i
a,a
m,m
’,<DEL>
s,<DEL>
 , 
i,i
n,n
t,t
e,e
r,r
r,r
u,u
p,p
t,t
i,i
o,o
n,n
n,n
i,i
g,g
h,h
t,t
.,.
 , 
<INS>, 
T,T
e,e
l,l
l,l
 , 
h,h
i,i
m,m
 , 
I,<DEL>
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
h,h
e,e
 , 
w,w
i,i
l,l
l,l
 , 
e,e
x,x
c,c
u,u
s,s
e,e
 , 
m,m
e,e
 , 
w,w
h,h
e,e
n,n
 , 
h,h
e,e
 , 
k,k
n,n
o,o
w,w
s,s
 , 
a,a
l,l
l,l
",",","
 , 
a,a
n,n
d,d
 , 
t,t
e,e
l,l
l,l
 , 
h,h
i,i
m,m
 , 
I,<DEL>
 ,<DEL>
w,w
i,i
l,l
l,l
 , 
d,d
a,a
n,n
c,c
e,e
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
a,a
t,t
 , 
t,t
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 , 
b,b
a,a
l,l
l,l
 , 
w,w
e,e
 , 
m,m
e,e
e,e
t,t
 , 
w,w
i,i
t,t
h,h
 , 
g,g
r,r
e,e
a,a
t,t
 , 
p,p
l,l
e,e
a,a
s,s
u,u
r,r
e,e
.,<DEL>
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
s,s
e,e
n,n
d,d
 , 
f,f
o,o
r,r
 , 
m,m
y,y
 , 
c,c
l,l
o,o
t,t
h,h
e,e
s,s
 , 
w,w
h,h
e,e
n,n
