Truth,Pred
 , 
p,p
e,e
r,r
h,h
a,a
p,p
s,s
 , 
b,b
e,e
l,l
i,l
e,e
v,v
e,e
",",;
 , 
t,t
h,h
a,a
t,t
 , 
r,r
e,e
m,m
a,a
i,i
n,n
i,i
n,n
g,g
 , 
p,p
a,a
r,r
t,t
i,i
a,a
l,l
i,i
t,t
y,y
 , 
f,í
o,o
r,r
g,g
r,r
a,a
t,l
e,e
f,l
u,u
l,l
 , 
o,o
b,b
j,j
e,e
c,c
t,l
.,""""
”,<DEL>
 , 
“,""""
M,M
r,n
.,<DEL>
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
a,a
p,p
p,p
e,o
a,a
r,r
s,s
 , 
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
f,f
o,o
<INS>,i
r,r
t,l
u,u
n,n
a,a
t,l
e,e
 , 
i,i
n,n
<INS>,i
 , 
h,h
i,í
s,s
 , 
c,e
h,l
o,o
i,i
c,e
 , 
o,é
f,[
 ,u
a,<DEL>
 ,<DEL>
w,w
i,i
f,l
e,e
.,<DEL>
”,<DEL>
 , 
“,<DEL>
Y,Y
e,e
s,s
",", 
 , 
<INS>, 
i,i
<INS>,u
n,n
d,<DEL>
e,e
e,<DEL>
 , 
h,h
i,i
s,s
 , 
f,f
r,v
i,i
e,e
n,n
d,d
s,s
 , 
<INS>,n
m,u
a,u
y,v
 , 
w,w
e,e
l,l
l,l
 , 
r,r
e,e
j,j
o,o
i,i
<INS>,r
c,c
e,<DEL>
 , 
i,í
n,n
 , 
h,h
i,i
s,s
 , 
h,h
a,a
v,v
i,i
n,n
g,g
 , 
 ,m
w,<DEL>
i,i
t,l
h,b
 , 
o,o
n,n
e,e
 ,i
o,o
f,[
 , 
<INS>,I
t,l
h,n
e,e
 , 
v,v
e,a
r,r
y,v
 ,l
f,<DEL>
 , 
s,s
e,c
n,n
s,s
i,i
b,b
l,h
e,y
 , 
w,w
o,o
m,A
e,<DEL>
n,n
 , 
w,w
h,h
<INS>,.
<INS>,}
<INS>, 
<INS>,v
<INS>,é
<INS>,r
<INS>,y
<INS>, 
o,}
m,m
e,e
 , 
t,t
o,o
 , 
b,b
e,e
 , 
s,s
e,e
l,l
f,f
i,i
s,s
h,h
 , 
a,a
n,n
d,d
 , 
o,o
v,v
e,e
r,r
b,b
e,e
a,a
r,<DEL>
i,i
n,n
g,g
",",;
 , 
t,t
o,o
 , 
c,c
a,<DEL>
r,r
e,e
 , 
f,f
o,o
r,r
 , 
n,n
o,o
n,n
e,e
 , 
b,b
e,e
y,y
o,o
n,n
d,d
 , 
m,n
y,y
 , 
o,o
w,v
n,u
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
c,c
i,i
r,r
c,c
l,l
e,e
",",.
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 ,<DEL>
m,m
e,e
a,a
n,n
l,l
y,y
 , 
o,o
f,f
 ,<DEL>
a,a
l,l
l,l
 ,<DEL>
t,t
h,h
e,e
 , 
r,r
e,e
s,s
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
w,w
o,o
r,r
l,l
d,d
",",_
 , 
t,t
o,o
 , 
w,v
i,i
s,s
h,h
 , 
a,a
t,t
 , 
l,l
e,e
a,a
s,s
t,t
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
m,m
e,e
a,a
n,n
l,l
y,v
 , 
o,o
f,f
 , 
t,t
h,h
e,e
i,i
r,r
 , 
s,s
e,e
n,n
s,s
e,e
 , 
a,a
n,n
d,d
 , 
w,u
o,o
r,r
t,t
h,h
 , 
c,c
o,o
m,m
p,p
a,a
r,r
e,e
d,d
 , 
w,v
i,i
t,t
h,h
 , 
m,n
y,y
 , 
o,o
w,w
n,n
.,.
 , 
S,S
u,u
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
w,w
a,a
s,s
",",<DEL>
 , 
f,f
r,r
o,o
m,m
 , 
e,e
i,i
g,g
h,h
t,t
 , 
t,t
o,o
 , 
e,e
i,i
g,g
h,h
t,t
-,-
a,a
n,n
d,d
-,<DEL>
p,p
ř,Ě
í,í
k,k
r,r
ý,ý
 , 
k,k
o,o
p,p
e,e
c,c
",",<DEL>
 , 
a,<DEL>
 ,<DEL>
d,d
l,l
o,o
u,u
h,h
ý,y
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
 ,<DEL>
k,k
o,o
p,p
c,c
e,e
 , 
a,a
ž,ž
 , 
d,d
o,o
 , 
Z,I
 ,<DEL>
T,<DEL>
o,o
n,n
i,i
k,k
 , 
s,s
e,e
 , 
n,n
e,e
n,n
á,á
p,p
a,a
 , 
v,v
y,y
t,t
r,r
a,a
t,t
i,i
l,l
.,-
 , 
<INS>,I
N,l
e,e
j,j
p,p
r,r
 , 
k,<DEL>
 ,<DEL>
d,d
ě,ě
d,d
i,i
n,n
ě,ě
",",","
 , 
p,p
a,a
k,k
 , 
z,<DEL>
 ,<DEL>
d,d
o,o
p,p
r,r
a,a
v,v
a,a
",",","
 , 
p,p
ř,ř
e,e
h,h
o,o
u,u
<INS>, 
<INS>,p
<INS>,o
<INS>,t
<INS>,o
a,a
 , 
n,n
a,a
 , 
s,s
t,t
r,r
a,a
v,v
u,u
.,.
 , 
I,I
 , 
k,k
 , 
Č,Č
e,e
r,r
m,m
á,á
 , 
z,z
a,a
n,n
e,e
s,s
l,l
i,i
 , 
k,k
u,u
s,s
 , 
m,m
a,a
s,s
a,a
.,.
 , 
B,B
a,a
b,b
i,i
 , 
s,s
 , 
O,O
l,l
i,i
n,n
k,k
o,o
u,u
 , 
v,v
e,e
l,l
m,m
i,i
 , 
č,č
a,a
s,s
t,t
o,o
 , 
v,<DEL>
a,<DEL>
ř,<DEL>
i,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
c,c
h,h
l,l
a,a
p,p
c,c
ů,ů
m,m
 , 
o,o
b,b
ě,ě
d,d
.,<DEL>
 , 
O,O
l,l
i,i
n,n
k,k
a,a
 , 
v,v
z,z
a,a
l,l
a,a
 , 
d,d
o,o
 , 
j,j
e,e
d,d
n,n
é,é
 , 
r,r
u,u
k,k
y,y
 , 
k,k
o,o
n,n
e,e
v,v
 , 
s,$
 , 
p,p
o,o
l,l
é,é
v,v
k,k
o,o
u,u
 , 
d,d
r,r
u,u
h,h
é,é
 , 
t,t
a,a
š,š
k,k
u,u
 , 
s,$
 , 
m,m
a,a
s,s
e,e
m,m
.,.
 , 
k,k
l,l
i,i
d,d
n,n
ě,ě
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
n,n
e,e
s,s
l,l
a,a
 , 
o,o
b,b
ě,ě
d,d
 , 
d,d
ř,ř
e,e
v,v
o,o
r,r
u,u
b,b
c,c
ů,ů
m,m
.,.
 , 
S,S
<INS>,I
<INS>, 
<INS>,v
<INS>,a
<INS>,ř
<INS>,i
l,l
<INS>,y
b,b
u,u
<INS>,c
d,l
e,e
 , 
p,p
o,o
t,t
o,o
m,m
 , 
p,p
l,l
n,n
i,i
t,t
i,i
 , 
p,p
ř,r
e,e
v,v
z,z
a,a
t,t
o,o
u,u
 , 
p,p
o,o
v,v
i,i
n,n
n,n
o,o
s,s
 , 
S,S
l,l
o,o
v,v
e,e
m,m
 , 
—,<DEL>
 ,<DEL>
t,t
o,o
 , 
j,J
e,e
 , 
z,z
á,a
l,l
 , 
s,s
p,p
o,o
l,l
e,e
č,c
n,n
á,a
",",","
 , 
a,a
r,r
t,t
ě,e
l,l
n,n
í,i
 , 
a,J
 ,B
 ,<DEL>
j,<DEL>
s,<DEL>
o,o
u,u
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
v,<DEL>
 ,<DEL>
t,t
ě,e
c,c
 , 
v,v
ě,e
c,c
e,e
c,c
h,h
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
p,p
ř,r
í,i
s,s
n,n
i,i
 , 
S,S
u,u
š,s
i,i
l,l
o,o
v,v
 , 
v,v
i,I
d,d
í,i
 , 
k,k
o,o
n,n
e,e
č,c
n,n
 , 
n,n
e,e
n,n
í,i
 , 
v,v
í,i
c,c
e,e
 , 
m,m
o,o
ž,ž
n,n
á,a
 , 
s,s
e,e
č,č
í,i
s,s
t,t
 , 
a,a
 , 
p,p
s,s
á,á
t,t
i,i
<INS>, 
.,.
 , 
N,N
a,a
 , 
k,k
t,t
e,e
r,r
é,é
m,m
 , 
j,j
i,i
n,n
é,é
m,m
 , 
m,m
í,i
s,s
t,t
ě,ě
",",.
 , 
k,k
d,d
e,e
 , 
s,s
e,e
 , 
r,r
u,u
s,s
k,k
ý,ý
 , 
l,l
i,i
d,d
 , 
s,s
h,h
r,r
o,o
m,m
a,a
ž,ž
ď,d
u,u
j,j
e,e
 , 
v,v
e,e
 , 
v,v
e,e
l,l
k,k
ý,ý
c,c
h,h
 , 
m,m
a,a
s,s
s,s
á,á
c,c
h,h
",",;
 , 
m,m
o,o
h,h
l,l
i,i
 , 
b,b
y,y
s,s
t,t
e,e
 , 
o,o
d,d
d,d
ě,ě
l,l
i,i
t,t
i,i
 , 
o,o
d,d
 , 
n,n
ě,ě
h,h
o,o
 , 
z,Z
á,á
s,s
t,t
u,u
p,p
 , 
d,d
v,v
o,o
u,u
 , 
s,s
e,e
t,t
 , 
p,p
a,a
d,d
e,e
s,s
á,á
t,t
i,i
 , 
o,o
s,s
o,o
b,b
",",","
 , 
a,a
b,b
y,y
 , 
p,p
o,o
l,l
o,o
v,v
i,i
c,c
e,e
 , 
j,j
i,i
c,c
h,h
 , 
b,b
y,y
l,l
a,a
 , 
g,g
r,r
á,á
m,m
o,o
t,t
n,n
ý,ý
c,c
h,h
?,?
 , 
S,S
l,l
y,y
š,š
e,e
l,l
 , 
j,j
s,s
e,e
m,m
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,i
",",","
 , 
ž,ž
e,e
 , 
k,k
d,d
o,o
s,s
i,i
 , 
p,p
o,o
č,č
a,a
l,l
 , 
z,z
 , 
p,p
o,o
d,d
o,o
b,b
n,n
ý,ý
c,c
h,h
 , 
d,d
á,á
t,t
„,<DEL>
I,I
n,n
u,u
",",<DEL>
 , 
p,p
r,r
á,á
v,v
ě,ě
 , 
ž,ž
e,e
 , 
 ,""""
„,<DEL>
J,J
a,a
k,k
ý,ý
?,?
"""",<DEL>
 , 
„,I
T,<DEL>
a,a
k,k
o,o
v,v
ý,y
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
?,?
"""",""""
 , 
„,r
A,A
l,l
e,e
 , 
p,p
 , 
ž,ž
e,e
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
., 
"""",""""
 ,<DEL>
„,<DEL>
A,A
l,l
 , 
o,o
b,b
a,a
 , 
u,u
p,p
ř,r
e,e
l,l
i,i
 , 
o,o
č,č
i,i
 , 
 ,<DEL>
d,d
r,r
u,u
h,h
é,é
h,h
o,o
.,<DEL>
 , 
T,I
l,l
u,u
s,s
t,t
ý,ý
 , 
o,o
d,d
p,p
o,o
v,v
ě,ě
ď,<DEL>
 ,<DEL>
a,a
 , 
s,s
t,t
i,i
s,s
k,k
n,n
ě,ě
k,k
d,d
o,o
 , 
p,p
ř,ř
i,i
j,j
d,d
e,e
 , 
n,n
a,a
 , 
p,p
o,o
m,m
o,o
c,c
.,.
 , 
A,A
l,l
e,e
 , 
n,n
i,i
k,k
d,d
o,o
 , 
m,m
u,u
 , 
n,n
e,e
p,p
o,o
m,m
o,o
h,h
l,l
.,.
 , 
„,~
A,A
n,n
o,o
",",","
 , 
z,z
d,d
v,v
i,i
h,h
n,n
e,e
š,š
",",","
 , 
p,p
o,o
č,č
k,k
á,á
š,š
 , 
s,s
i,i
!,l
 , 
A,A
n,n
i,i
 , 
t,t
y,y
 , 
n,n
e,e
z,z
d,d
v,v
i,i
h,h
n,n
e,e
š,š
",",","
 , 
a,a
n,n
i,i
 , 
d,d
ě,ě
d,d
 , 
t,t
v,v
ů,ů
j,j
",",","
 , 
m,m
e,e
d,d
v,v
ě,ě
d,d
",",","
 , 
k,k
d,d
y,y
b,b
y,y
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",<DEL>
 , 
i,i
 , 
t,t
e,e
n,n
 , 
b,b
y,y
 ,<DEL>
j,j
i,i
 , 
n,n
e,e
z,z
d,d
v,v
i,i
h,l
l,l
<INS>, 
",",","
"""",<DEL>
 , 
z,z
a,a
b,b
r,r
u,u
č,č
e,e
l,l
 , 
k,k
d,d
o,o
s,s
i,i
 , 
s,s
k,k
r,r
z,z
e,e
 , 
z,z
u,u
b,b
y,y
.,.
 , 
„,<DEL>
T,T
a,a
k,k
 , 
k,k
t,t
e,e
r,r
a,a
k,k
<INS>, 
",",","
 , 
b,b
r,r
a,a
š,š
i,i
",",","
 , 
j,j
a,a
k,k
 , 
z,z
a,a
č,č
n,n
e,e
m,m
e,e
?,?
t,t
a,a
k,k
",",","
 , 
j,j
a,a
k,k
o,o
 , 
n,n
a,a
 , 
u,u
l,l
i,i
c,c
i,i
.,.
 , 
P,P
ř,ř
i,i
p,p
o,o
m,m
e,e
n,n
u,u
 , 
z,z
d,d
e,e
",",","
 , 
ž,ž
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
j,J
e,e
 , 
v,v
e,e
l,l
m,m
i,i
 , 
o,o
b,b
t,t
í,i
ž,ž
n,n
o,o
 , 
s,s
e,e
 , 
s,s
v,v
l,l
é,é
k,k
a,a
t,t
i,i
",",<DEL>
 , 
j,j
e,e
s,s
t,t
l,l
i,i
ž,ž
e,e
 , 
s,s
e,e
 , 
t,t
o,o
m,m
u,u
 , 
d,d
o,o
b,b
ř,ř
e,e
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
e,e
p,p
ř,i
i,i
u,u
č,č
i,<DEL>
l,l
.,.
 , 
P,P
ř,i
e,e
d,d
e,e
v,v
š,š
í,i
m,m
 , 
j,j
e,e
s,s
t,t
 , 
z,z
a,a
p,p
o,o
t,t
ř,ř
e,e
b,b
í,i
 , 
u,u
m,m
ě,é
t,t
i,i
 , 
r,r
y,y
c,c
h,h
l,l
e,e
 , 
r,r
o,o
z,z
š,š
n,n
ě,ě
r,r
o,o
v,v
a,a
t,t
i,i
 , 
p,p
o,o
d,d
k,k
l,l
a,a
d,d
k,k
y,y
 , 
z,z
p,p
o,o
d,d
 , 
o,o
k,k
o,o
v,v
ů,ů
.,<DEL>
 , 
T,T
y,y
t,t
o,o
 , 
p,p
o,o
d,d
k,k
l,l
a,a
d,d
k,k
y,y
 , 
j,j
s,s
o,o
u,u
 , 
z,z
S,S
n,n
a,a
d,d
",",","
 , 
s,s
n,n
a,a
d,d
 , 
j,j
e,e
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
s,s
p,p
a,a
t,t
ř,ř
i,i
l,l
.,.
 , 
A,A
l,l
e,e
 , 
n,n
a,a
j,j
i,i
s,s
t,t
o,o
 , 
u,u
n,n
i,i
k,k
l,l
i,i
 , 
p,p
o,o
z,z
o,o
r,r
n,n
o,o
s,s
t,t
i,i
 , 
n,n
ě,ě
m,m
e,e
c,c
k,k
ý,ý
c,c
h,h
 , 
t,t
y,y
r,r
a,a
n,n
ů,ů
",",<DEL>
 , 
z,z
p,p
i,i
t,t
ý,y
c,c
h,h
 , 
v,v
í,í
t,t
ě,ě
z,z
s,s
t,t
v,v
í,í
m,m
 , 
n,n
a,a
d,d
 , 
E,E
v,v
r,r
o,o
p,p
o,o
u,u
.,.
 , 
<INS>,a
<INS>, 
<INS>,z
B,n
y,a
l,l
i,i
 , 
n,d
e,o
n,b
á,ř
p,e
a, 
d,d
n,o
í,ř
 ,e
a,e
 ,n
z,á
n,p
a,a
l,<DEL>
i,<DEL>
 ,<DEL>
d,d
o,o
b,í
ř,<DEL>
e,<DEL>
 , 
s,=
v,<DEL>
ů,<DEL>
j,<DEL>
 , 
ú,ú
k,k
o,o
l,l
 , 
a,a
 , 
c,c
í,í
l,l
.,.
 , 
P,P
r,r
a,a
ž,ž
a,a
n,n
é,é
 , 
j,j
i,i
m,m
 , 
p,p
o,o
d,d
a,a
l,l
i,i
 , 
p,p
ř,ř
e,e
s,s
n,n
é,é
 , 
z,z
p,p
r,r
á,á
v,v
y,y
 , 
o,0
 , 
H,H
e,e
y,y
d,d
r,r
i,i
c,c
h,h
o,o
v,v
i,i
.,.
 , 
A,A
 , 
2,2
7,7
.,<DEL>
 , 
k,k
v,v
ě,ě
t,t
n,n
a,a
 , 
r,r
o,o
k,k
u,u
 , 
1,1
9,9
4,4
2,2
i,i
n,n
f,f
o,o
r,r
m,<DEL>
a,a
t,t
i,i
o,o
n,n
?,?
 , 
H,H
e,e
 , 
h,h
a,a
s,s
 , 
g,p
i,i
v,v
e,e
n,n
 , 
i,i
n,n
 , 
a,a
l,l
l,l
 , 
h,h
i,i
s,s
 , 
d,d
e,e
b,b
t,t
s,s
;,:
 , 
I,I
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
a,a
t,t
 , 
l,l
e,e
a,a
s,s
t,t
 , 
h,h
e,e
 , 
h,h
a,a
s,s
 , 
n,n
o,o
t,t
 , 
d,d
e,e
c,c
e,e
i,i
v,r
e,e
d,d
 , 
u,u
s,s
.,<DEL>
 , 
H,H
a,a
g,z
g,g
e,e
r,r
s,s
t,t
o,o
n,n
 , 
h,h
a,a
s,s
 , 
o,o
u,u
r,r
 , 
d,d
i,i
r,r
e,e
c,c
t,t
i,i
o,o
n,u
s,s
",",.
 , 
a,a
n,n
d,d
 , 
a,a
l,l
l,l
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
c,c
o,o
m,m
p,p
l,l
e,e
t,t
e,e
d,d
 , 
i,i
n,n
 , 
a,T
 ,<DEL>
w,<DEL>
e,e
e,e
k,k
.,<DEL>
 , 
T,I
h,l
e,e
y,y
 , 
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
t,t
h,h
e,e
n,n
 , 
j,j
o,o
i,i
n,n
 , 
h,h
i,i
s,s
 , 
r,r
e,e
g,p
i,i
m,m
<INS>,n
e,e
n,n
t,t
",",.
 , 
u,u
n,n
l,l
e,e
s,s
s,s
 , 
t,t
h,h
e,e
y,y
 , 
a,a
r,r
e,e
 , 
f,f
i,i
r,r
s,s
t,t
 , 
i,i
n,n
v,v
i,i
t,t
e,e
d,d
 , 
t,t
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
;,:
 , 
a,a
n,<DEL>
d,d
 , 
I,I
<INS>, 
<INS>,I
<INS>,i
<INS>,l
<INS>,l
s,s
a,a
m,m
o,o
v,v
o,o
l,l
n,n
é,é
 , 
p,p
r,r
o,o
j,j
e,e
v,v
e,e
n,n
í,i
 , 
o,o
s,s
o,o
b,b
n,n
í,i
 , 
v,v
ů,u
l,l
e,e
 , 
p,p
o,o
č,c
í,i
t,t
á,a
 , 
s,s
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,d
i,i
 , 
z,z
a,a
 , 
z,z
l,l
o,o
č,č
i,i
n,n
;,:
 , 
a,a
 , 
t,l
u,u
 , 
j,J
e,e
 , 
m,m
u,u
 , 
p,p
a,r
k,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
i,i
r,r
o,o
z,z
e,e
n,n
ě,é
 , 
l,I
h,h
o,o
s,s
t,t
e,e
j,j
n,n
o,o
",",.
 , 
j,J
e,e
-,<DEL>
l,l
i,1
 , 
o,o
n,n
o,o
 , 
p,p
r,r
o,o
j,j
e,e
v,v
e,e
n,n
í,l
 , 
u,u
ž,ž
 , 
v,v
ě,ě
t,t
š,š
í,í
",",<DEL>
 , 
n,n
e,e
b,b
o,o
 , 
m,m
e,e
n,n
š,š
í,í
<INS>, 
.,.
 , 
H,H
ý,ý
ř,ř
i,i
t,t
i,H
-,-
l,l
i, 
",",","
 , 
t,t
e,e
d,o
y,y
 , 
h,h
y,y
ř,n
i,ä
t,.
i,<DEL>
",",<DEL>
 , 
a,a
ž,ž
 , 
s,s
e,e
 , 
h,h
o,o
r,l
y,y
 , 
z,z
e,e
l,l
e,e
n,n
a,a
j,j
í,i
",",.
 , 
o,o
d,d
h,h
o,o
d,a
l,l
a,a
t,t
i,H
-,<DEL>
l,l
i,<DEL>
 , 
s,s
e,e
 , 
n,n
a,a
 , 
n,n
ě,ě
c,c
o,o
",",","
 , 
t,l
e,e
d,o
y,y
 , 
s,s
e,e
<INS>, 
<INS>,p
<INS>,a
<INS>,k
d,d
e,e
v,v
e,e
l,l
o,o
p,p
e,e
.,.
 , 
S,S
h,h
e,e
 , 
w,w
a,a
s,s
 , 
a,<DEL>
 ,<DEL>
w,w
o,o
m,m
a,a
n,n
 , 
o,o
f,f
 ,<DEL>
m,m
e,e
a,a
n,n
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
i,i
n,n
g,g
",",","
 , 
l,l
i,i
t,t
t,t
l,l
e,e
 , 
i,i
n,n
f,f
o,o
r,r
m,m
a,a
t,t
i,i
o,o
n,n
",",<DEL>
 , 
a,a
n,n
d,d
 , 
u,u
n,n
c,c
e,e
r,r
t,t
a,a
i,i
n,n
 , 
t,t
e,e
m,n
p,p
e,e
r,r
.,<DEL>
 , 
W,W
h,h
e,e
n,n
 , 
s,s
h,h
e,e
 , 
w,w
a,a
s,s
 , 
d,d
i,i
s,s
c,c
o,o
n,n
t,t
e,e
n,n
t,t
e,e
d,d
",",;
 , 
s,s
h,h
e,e
 , 
f,f
a,a
n,n
c,c
i,i
e,e
d,d
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
n,n
e,e
r,r
v,v
o,o
u,u
s,s
.,<DEL>
 , 
T,T
h,h
e,e
 , 
b,b
u,u
s,s
i,i
n,n
e,e
s,s
s,s
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
l,l
i,i
f,f
e,e
 , 
w,w
a,a
s,s
 , 
t,t
o,o
 , 
g,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
h,h
e,e
r,r
 , 
d,d
a,a
u,u
g,g
h,h
t,t
e,e
r,r
s,s
 , 
m,m
a,a
r,r
r,n
i,<DEL>
e,e
d,d
:,:
 , 
i,i
t,t
s,s
 , 
s,s
o,o
l,l
a,a
c,c
e,e
 , 
w,w
a,a
s,s
 , 
v,v
i,i
s,s
i,i
t,t
i,i
n,n
g,g
 , 
a,a
n,n
d,d
 , 
n,n
e,e
w,w
s,s
., 
 ,g
“,e
I,t
s,s
e,e
 , 
s,s
k,k
o,o
r,r
o,o
 , 
s,<DEL>
p,<DEL>
o,<DEL>
l,<DEL>
u,<DEL>
 ,<DEL>
n,n
e,e
s,s
t,t
ý,ý
k,k
a,a
l,l
 , 
n,n
e,e
m,m
a,a
j,j
í,í
ť,ť
 , 
a,a
n,n
i,i
 , 
z,z
a,a
m,m
ě,ě
s,s
t,t
n,n
á,á
n,n
 , 
a,a
n,n
i,i
 , 
p,p
o,o
v,v
a,a
h,h
o,o
u,u
 , 
p,p
r,r
a,a
n,n
i,i
c,c
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
é,é
h,h
o,o
.,.
 , 
P,P
a,a
t,t
ř,ř
í,í
 , 
k,k
 , 
r,r
ů,ů
z,z
n,n
ý,ý
m,m
<INS>,n
 , 
d,d
r,<DEL>
u,u
h,h
ů,ů
m,m
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
 , 
a,<DEL>
 ,<DEL>
b,b
y,y
d,d
l,l
í,í
 , 
v,1
 ,<DEL>
r,<DEL>
ů,ů
z,z
n,n
ý,ý
c,c
h,h
 , 
k,k
a,a
s,s
á,á
r,m
n,n
á,á
c,c
h,h
<INS>,:
.,.
 , 
J,J
m,m
é,é
n,n
o,o
<INS>, 
<INS>,s
<INS>,p
<INS>,o
<INS>,l
<INS>,u
p,p
r,r
o,o
v,v
á,á
z,z
e,e
j,j
í,í
c,c
í,í
c,c
h,h
 , 
h,h
o,o
 , 
 ,<DEL>
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
ý,ý
c,c
h,h
;,;
 , 
n,n
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
ů,ů
",",","
 , 
p,p
l,l
u,u
k,k
o,o
v,v
n,n
í,í
 , 
B,B
y,y
l,l
 , 
m,m
e,e
z,z
i,i
 , 
n,n
i,i
m,m
i,i
 , 
t,t
a,a
k,k
é,é
 , 
v,<DEL>
 ,<DEL>
o,o
b,b
č,č
a,a
n,n
s,s
k,k
é,é
m,m
 , 
o,o
b,b
l,l
e,e
 , 
v,v
y,y
s,s
o,o
k,k
ý,ý
 , 
a,<DEL>
 ,<DEL>
k,k
r,r
á,á
s,s
n,n
ý,ý
 , 
p,p
 , 
f,f
r,r
a,a
k,k
u,u
 ,<DEL>
a,<DEL>
 , 
s,s
t,t
ř,ř
e,e
v,v
í,í
c,c
í,í
c,c
h,h
",",","
-,<DEL>
-,<DEL>
 ,<DEL>
a,a
 , 
t,t
y,y
 , 
n,n
i,i
k,k
d,d
e,e
!,!
 , 
V,V
r,r
á,á
t,t
i,i
l,l
a,a
 , 
j,j
s,s
e,e
m,m
 , 
s,s
e,e
 , 
d,d
o,o
m,m
ů,ů
 , 
s,<DEL>
 ,<DEL>
n,n
e,e
p,p
o,o
ř,ř
í,í
z,z
e,e
n,n
o,o
u,u
.,.
 , 
Š,Š
a,a
f,f
á,á
ř,ř
 , 
n,n
a,a
 , 
t,t
e,e
b,b
e,e
 , 
u,u
 , 
n,n
á,á
s,s
 , 
č,č
e,e
k,k
a,a
l,l
.,.
 , 
B,B
y,y
l,l
 , 
j,j
s,s
e,e
m,m
 , 
n,n
a,a
 , 
H,H
o,o
r,r
n,n
í,í
m,m
 , 
k,k
o,o
n,n
c,c
i,i
<INS>, 
.,_
 , 
K,K
d,d
y,y
ž,ž
 , 
j,j
s,s
e,e
m,m
 , 
t,t
ě,ě
 , 
n,n
e,e
p,p
ř,ř
i,i
v,v
e,e
d,d
l,l
a,a
",",","
 , 
o,o
d,d
e,e
v,v
z,z
d,d
a,a
l,l
 , 
m,m
i,i
 , 
p,p
r,r
o,o
 , 
t,t
e,e
b,b
e,e
 , 
v,v
z,z
k,k
a,a
z,z
.,.
 , 
J,J
a,a
k,k
ý,ý
?,?
 , 
V,V
 , 
z,z
á,á
m,m
k,k
u,u
 , 
b,b
y,y
l,l
 , 
n,n
ě,ě
j,j
a,a
k,k
ý,ý
 , 
R,R
u,u
s,s
.,.
 , 
Z,Z
a,a
j,j
a,a
t,t
e,e
c,c
?,?
 , 
N,N
e,e
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
t,t
a,a
k,k
",",;
 , 
d,d
o,o
c,c
e,e
l,l
a,a
 , 
v,v
o,o
l,l
n,n
ě,ě
.,_
t,i
o,o
 , 
r,r
e,<DEL>
m,m
a,a
i,l
n,n
 , 
a,a
b,b
o,o
v,v
e,e
 , 
t,t
e,e
n,n
 , 
d,a
a,a
y,y
s,s
 , 
w,a
i,d
t,f
h,n
 , 
t,b
h,h
e,e
m,m
.,<DEL>
 , 
M,h
r,k
., 
 , 
W,W
i,l
c,c
k,k
h,h
a,a
m,m
 , 
h,h
a,a
d,a
 , 
r,r
e,e
c,c
e,e
i,l
v,v
e,e
d,a
 , 
h,h
i,l
s,s
 , 
c,c
o,o
m,m
m,m
i,l
s,s
s,s
i,l
o,o
n,n
 , 
b,b
e,e
