Truth,Pred
m,m
ě,ě
l,l
 , 
d,d
ě,ě
t,t
í,í
.,t
 ,:
N,<DEL>
u,<DEL>
",",<DEL>
 , 
a,<DEL>
 ,<DEL>
o,<DEL>
 ,<DEL>
d,d
r,r
u,u
h,h
é,é
 , 
o,o
d,d
 , 
M,M
a,a
r,i
j,j
e,e
 , 
Š,Š
t,t
ě,ě
 , 
m,m
ě,ě
l,l
 , 
d,d
v,v
a,a
 , 
s,s
y,y
n,n
y,y
",",;
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
e,e
d,d
o,o
s,s
p,p
ě,ě
l,l
é,e
;,;
 , 
m,m
l,l
a,a
d,d
š,š
í,i
",",","
 , 
"""",'
V,V
a,a
s,s
j,j
a,a
",",;
 , 
s,s
e,e
 , 
m,m
u,u
 , 
n,n
a,a
r,r
o,ö
 , 
k,k
d,d
y,y
ž,ž
 , 
m,m
u,u
 , 
b,b
y,y
l,l
o,o
 , 
š,š
e,e
d,d
e,e
<INS>, 
<INS>,N
<INS>,u
<INS>,;
b,b
u,u
t,t
 , 
s,s
h,h
e,e
 , 
d,d
o,o
e,e
s,s
 , 
n,n
o,o
t,t
 , 
k,k
n,n
 , 
o,o
n,n
e,e
 , 
c,c
a,a
n,n
 , 
k,k
n,n
o,o
w,w
",",","
 , 
h,h
o,o
w,w
 , 
 ,<DEL>
s,s
u,u
f,f
f,f
e,e
r,r
 , 
f,f
r,r
o,o
m,m
 , 
w,w
h,h
a,a
t,t
 , 
s,s
h,h
 , 
s,s
a,a
y,y
s,s
.,.
 , 
H,H
a,a
p,p
p,p
y,y
 , 
s,s
h,h
a,a
l,l
l,l
 , 
I,<DEL>
 ,<DEL>
 ,<DEL>
w,w
h,h
e,e
n,n
 , 
h,h
i,i
s,s
 , 
s,s
t,t
a,a
y,y
 , 
a,a
t,t
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
 , 
i,i
s,s
 , 
o,o
v,v
e,e
r,r
!,l
”,""""
 , 
 ,<DEL>
w,w
i,i
s,s
h,h
 ,<DEL>
I,<DEL>
 , 
c,c
o,o
u,u
l,l
d,d
 , 
s,s
a,a
y,y
 , 
a,a
n,n
y,y
ř,ř
e,e
m,m
e,e
s,s
l,l
a,a
.,:
 , 
B,B
y,y
l,]
 , 
m,m
a,a
l,l
í,í
ř,ř
e,e
<INS>,i
m,n
",",","
 , 
a,a
l,l
e,e
 , 
z,z
a,a
 , 
t,t
o,o
 , 
u,_
ž,ž
 , 
<INS>,n
m,l
a,a
l,l
í,í
ř,ř
e,e
<INS>,n
m,i
 , 
v,v
y,y
n,n
i,i
k,k
a,a
j,j
í,í
c,c
í,i
m,m
",",;
 , 
m,m
a,a
l,l
í,í
ř,ř
e,e
m,m
 , 
v,v
e,e
l,l
k,k
o,o
l,l
e,e
p,p
ý,ý
m,m
<INS>, 
.,.
 , 
<INS>, 
V,V
e,e
l,l
i,i
t,t
e,e
l,l
s,s
t,t
v,v
í,í
 , 
z,z
v,v
ě,ě
d,d
ě,é
l,l
o,o
 , 
b,<DEL>
r,<DEL>
z,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
s,s
c,c
h,h
o,o
p,p
n,i
o,o
s,s
t,t
e,e
c,c
h,h
 , 
a,&
 , 
c,c
e,e
l,l
é,é
 , 
m,m
ě,ě
s,s
t,t
o,o
 , 
p,<DEL>
o,<DEL>
č,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
s,s
i,i
 , 
z,z
j,j
e,e
d,d
n,n
á,á
v,v
a,a
t,t
i,i
 , 
B,B
.,.
.,<DEL>
.,<DEL>
m,m
a,a
",",;
 , 
a,a
b,b
y,y
 ,<DEL>
j,j
i,i
m,m
 , 
m,m
a,a
l,l
o,o
v,v
a,a
l,l
 , 
s,s
t,t
ě,ě
n,n
y,y
 , 
a,a
 , 
s,s
t,t
r,r
o,o
p,p
y,y
.,.
 , 
Z,Z
a,a
 , 
d,d
v,v
ě,ě
 , 
l,l
é,é
t,t
a,a
 , 
o,o
m,m
<INS>,n
a,a
l,l
o,o
v,v
a,a
l,l
 , 
s,s
k,k
o,o
r,r
<INS>,o
<INS>, 
<INS>,b
<INS>,r
<INS>,z
<INS>,y
<INS>, 
<INS>,0
<INS>, 
<INS>,j
<INS>,e
<INS>,h
<INS>,o
<INS>, 
<INS>,p
<INS>,o
<INS>,č
<INS>,a
<INS>,l
o,o
j,j
i,i
s,s
t,t
o,o
u,u
 , 
d,d
o,o
b,b
u,u
 , 
z,z
a,a
 , 
k,k
v,v
ě,ě
t,t
u,u
 , 
s,s
v,v
ý,ý
c,c
h,h
 , 
l,l
e,e
t,t
 , 
a,a
 , 
s,s
i,i
l,l
.,<DEL>
 , 
A,A
l,l
e,e
 , 
c,c
o,o
ž,ž
 , 
o,<DEL>
 ,<DEL>
t,t
o,o
m,n
 , 
m,m
l,l
u,u
v,v
i,i
t,t
!,!
.,<DEL>
.,<DEL>
.,<DEL>
 , 
R,R
a,a
d,d
ě,ě
j,j
i,i
 , 
b,b
u,u
d,d
u,u
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
ě,ě
c,c
o,o
 , 
v,v
y,y
p,p
r,r
a,a
v,v
o,o
v,v
a,a
t,t
i,i
",",","
 , 
a,a
b,b
y,y
c,c
h,h
 , 
n,n
e,e
s,s
k,k
o,o
n,n
č,č
i,i
l,l
 , 
p,p
ř,ř
í,í
l,l
i,i
š,š
 , 
n,n
á,á
h,h
l,l
ý,ý
 , 
ú,ú
s,s
e,e
k,k
e,e
m,n
.,<DEL>
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,o
 , 
m,m
n,n
e,e
",",","
u,u
 , 
n,n
á,á
s,s
",",<DEL>
 , 
ř,f
e,e
k,l
l,l
 , 
s,s
t,l
a,a
r,l
ý,y
 , 
S,S
p,p
ě,o
c,c
h,h
<INS>,i
a,a
l,l
 , 
p,p
o,o
 , 
v,r
e,e
č,č
e,e
ř,n
i,<DEL>
.,<DEL>
 , 
J,J
s,s
m,m
e,e
 , 
t,I
u,u
 , 
n,n
a,a
 , 
o,o
p,p
a,a
č,e
n,n
é,e
 , 
s,s
t,i
r,l
a,a
n,n
ě,e
 , 
a,{
 , 
a,a
s,s
p,p
o,e
ň,r
 ,i
v,<DEL>
 , 
p,p
r,y
v,v
n,n
í,i
c,+
h,h
 , 
d,d
n,n
e,e
c,e
h,h
 , 
j,1
i,n
m,1
 , 
n,n
e,é
n,n
a,a
p,p
a,a
d,d
n,n
e,e
",",<DEL>
 , 
a,a
b,b
y,v
 , 
š,š
l,l
i,1
 , 
s,s
e,C
m,n
.,;
 , 
A,<DEL>
 ,<DEL>
c,c
o,0
 , 
<INS>,I
b,n
u,n
d,d
e,e
 , 
t,I
ř,r
e,e
b,b
a,a
 , 
u,n
d,d
ě,é
l,l
a,a
t,l
 , 
u,u
 , 
v,v
á,a
s,s
",",<DEL>
 , 
t,l
o,c
 , 
u,I
ž,v
 , 
z,<DEL>
a,a
ř,n
í,<DEL>
d,d
í,1
m,m
 , 
j,j
á,a
 , 
n,n
e,e
b,l
o,o
 , 
M,M
i,i
l,l
a,a
d,d
a,a
., 
 , 
<INS>, 
B,I
a,a
ž,z
e,c
",",<DEL>
 , 
s,s
o,o
u,u
<INS>,l
h,i
l,l
a,a
s,s
i,i
l,l
a,a
 , 
o,e
c,r
h,h
o,e
t,l
n,n
ě,é
 , 
d,d
c,e
e,e
r,l
a,a
.,<DEL>
 , 
Z,<DEL>
 ,<DEL>
p,p
o,o
č,c
á,a
t,l
k,k
u,u
 , 
t,l
u,<DEL>
 , 
b,h
u,u
d,d
e,e
š,e
 , 
m,n
í,i
t,l
a,a
n,n
d,d
 , 
i,i
n,n
 , 
a,c
 ,<DEL>
t,<DEL>
o,o
n,n
e,e
 , 
w,x
h,h
i,i
c,c
h,h
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,n
e,e
t,c
h,h
i,<DEL>
n,<DEL>
g,<DEL>
 , 
o,c
f,f
 , 
r,r
e,e
a,a
l,l
 , 
r,r
e,e
g,g
r,r
e,e
 , 
t,c
h,h
a,a
t,<DEL>
 , 
i,1
t,c
 , 
“,'
w,""""
a,a
s,s
 , 
a,<DEL>
 ,<DEL>
v,v
e,e
r,r
y,y
 , 
l,1
o,o
n,n
 , 
t,t
i,i
m,n
e,e
 , 
s,s
i,i
n,n
c,c
e,e
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
h,h
a,a
d,d
 , 
t,<DEL>
 ,<DEL>
p,p
l,l
e,e
a,a
s,g
u,u
r,r
e,e
 , 
o,<DEL>
f,<DEL>
 ,<DEL>
s,s
e,e
e,e
i,i
n,n
g,g
 , 
h,h
e,e
r,r
;,;
 , 
a,a
n,n
d,d
",",","
 , 
b,b
e,e
f,É
o,o
r,r
e,e
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
r,r
e,e
p,p
l,l
y,f
",",","
 , 
h,h
e,e
 , 
a,a
d,d
d,d
e,e
d,d
",",","
 , 
“,<DEL>
I,I
t,t
 , 
i,i
s,5
 , 
a,a
b,b
o,c
v,v
e,e
 , 
e,e
i,i
g,g
h,h
t,r
 , 
m,r
o,o
n,n
t,o
h,h
s,s
.,.
 , 
W,K
e,e
 , 
h,h
a,a
v,v
e,e
 , 
n,n
o,o
t,t
 , 
m,n
e,e
t,t
 , 
s,s
i,i
n,n
c,c
e,e
 , 
t,c
h,h
e,e
 , 
2,2
6,e
t,c
h,h
 , 
o,0
f,É
 , 
N,M
o,c
v,v
e,e
m,n
b,b
e,e
r,r
",",<DEL>
 , 
w,I
h,h
e,e
n,n
<INS>, 
<INS>,i
<INS>,n
<INS>,o
h,h
o,e
d,d
i,u
n,k
k, 
a,1
 , 
m,m
ě,e
l,l
a,a
 , 
b,b
ý,v
t,i
 ,<DEL>
j,<DEL>
e,e
j,n
i,<DEL>
c,c
h,l
 , 
p,p
o,ž
s,<DEL>
l,l
e,a
d,l
n,é
í,<DEL>
m,m
 ,e
š,l
k,<DEL>
o,o
l,l
<INS>,e
n, 
í,0
m,l
 , 
p,é
o,z
d,0
n,1
i,2
k,[
e,e
m,l
.,e
 ,z
P,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
s,<DEL>
e,e
 ,í
u,<DEL>
ž,<DEL>
 , 
r,r
o,e
z,-
e,e
j,n
d,l
o,r
u,i
.,.
 , 
N,J
ě,G
k,c
t,<DEL>
e,e
ř,r
í,c
 ,f
p,e
ů,n
j,<DEL>
d,d
o,o
u,z
 , 
d,d
o,é
 , 
u,n
č,c
e,á
n,n
í,<DEL>
",",<DEL>
 , 
j,2
i,1
n,<DEL>
í,<DEL>
 , 
z,é
ů,u
s,x
t,é
a,<DEL>
n,<DEL>
o,o
u,0
 , 
d,b
o,u
m,<DEL>
a,a
 ,e
p,p
ř,e
i,<DEL>
 , 
h,b
o,c
s,e
p,r
o,e
d,b
á,i
ř,e
s,r
t,e
v, 
í,_
.,)
 ,<DEL>
N,<DEL>
a,a
 , 
š,1
k,l
o,o
l,É
u,<DEL>
 , 
z,o
ů,é
s,1
t,<DEL>
a,a
n,é
o,0
u,2
 ,á
j,1
e,<DEL>
n,<DEL>
 , 
v,v
z,o
p,n
o,o
m,o
í,L
n,v
k,<DEL>
y,<DEL>
.,<DEL>
 , 
P,l
r,r
o,o
t,l
o,o
 , 
s,c
e,<DEL>
 , 
k,k
a,u
ž,x
d,l
ý,<DEL>
 , 
s,u
n,r
a,c
ž,o
i,i
l,<DEL>
",",<DEL>
 , 
a,s
b,b
y,s
 , 
<INS>,I
j,z
e,l
h,r
o,o
 , 
p,p
o,o
s,<DEL>
l,l
e,e
d,l
n,o
í,l
 , 
v,O
y,r
s,q
t,<DEL>
o,o
u,(
p,<DEL>
e,e
n,l
í,r
 , 
<INS>,I
<INS>,i
<INS>,n
v,d
e,c
 , 
t,T
ř,e
í,z
d,b
ě,<DEL>
r,r
e,e
l,l
a,a
t,d
i,i
o,o
n,n
s,e
 , 
f,f
o,o
r,r
 , 
<INS>,u
w,1
h,-
o,o
<INS>,i
m,n
 , 
t,I
h,h
e,e
r,r
e,e
 , 
w,V
a,e
s,b
 , 
n,n
o,o
 , 
n,n
e,e
e,e
d,d
 , 
t,t
o,o
 , 
b,b
l,l
u,u
s,s
h,h
.,<DEL>
 , 
S,L
h,<DEL>
 ,<DEL>
l,<DEL>
i,i
s,e
t,c
e,e
n,n
e,e
d,d
 , 
m,D
o,o
s,s
t,[
 , 
a,a
t,t
t,I
e,e
n,n
t,c
i,i
v,v
e,e
l,l
 , 
t,c
o,o
 , 
a,a
l,l
l,l
 , 
t,c
h,h
a,a
t,t
 , 
p,p
a,e
s,s
s,s
e,e
d,d
 , 
b,b
e,e
t,c
w,v
e,e
e,e
n,n
 , 
t,c
h,h
e,e
<INS>,w
m,l
",",","
 , 
a,a
n,r
d,d
 , 
g,o
l,l
o,o
r,r
i,i
e,e
 , 
i,i
n,n
 , 
e,e
v,v
e,e
r,r
y,y
 , 
e,e
x,x
p,o
r,r
e,e
s,s
s,s
i,l
o,o
n,n
",",","
 , 
e,e
v,v
e,e
r,I
y,y
 , 
s,e
e,e
n,r
t,r
e,e
n,n
c,o
e,e
 , 
o,o
f,f
 , 
h,h
e,e
r,r
 , 
u,u
n,D
c,C
l,<DEL>
e,<DEL>
",",<DEL>
 , 
w,v
h,h
i,i
c,c
h,h
 , 
m,I
a,e
r,r
k,r
e,e
d,d
 , 
h,h
i,i
s,s
 , 
i,i
n,n
t,c
e,e
l,l
l,l
i,i
g,g
e,e
n,n
c,c
e,e
",",.
 , 
h,b
i,i
s,s
 , 
t,c
a,e
s,s
t,t
e,e
",",<DEL>
 , 
o,<DEL>
r,<DEL>
 ,<DEL>
h,h
i,l
s,s
 , 
g,@
o,o
o,o
d,d
 , 
m,m
a,e
n,n
n,n
e,e
r,r
s,<DEL>
.,<DEL>
 , 
T,T
h,h
e,e
<INS>, 
<INS>,1
<INS>,e
<INS>,","
s,s
a,a
i,i
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
<INS>,l
h,1
 , 
c,c
o,o
o,o
l,l
l,t
y,y
<INS>, 
",",","
 , 
“,<DEL>
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 ,<DEL>
r,r
a,a
t,t
h,h
e,e
r,r
 , 
a,<DEL>
 ,<DEL>
c,c
o,o
n,n
f,f
i,i
r,n
m,<DEL>
a,a
t,t
i,<DEL>
o,o
n,n
 , 
o,o
f,f
 ,<DEL>
i,i
t,t
-,-
-,<DEL>
i,i
f,f
",",","
 , 
i,u
n,n
d,d
e,e
e,e
d,d
<INS>, 
",",.
 , 
s,s
u,u
c,c
h,h
 , 
a,f
 ,<DEL>
r,<DEL>
e,e
p,p
o,o
r,r
t,t
 , 
i,1
s,s
 , 
i,i
n,n
 , 
e,e
x,x
i,i
s,s
t,t
e,e
n,n
c,c
e,e
.,<DEL>
”,<DEL>
 , 
“,<DEL>
I,I
f,f
!,l
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
t,t
h,<DEL>
e,e
n,n
 , 
p,p
r,r
e,e
t,t
e,e
n,n
d,d
 , 
t,t
o,o
 , 
b,b
e,e
 , 
i,i
g,g
n,n
o,o
r,r
a,a
n,n
t,t
 , 
o,o
f,f
 ,<DEL>
i,i
t,t
?,?
 , 
H,H
a,a
s,s
 , 
i,i
t,t
 , 
n,n
o,o
t,t
 , 
b,b
e,e
e,e
n,n
 , 
i,I
n,n
d,d
u,u
s,s
t,t
r,n
i,<DEL>
o,o
u,u
s,s
l,t
y,y
 , 
c,c
i,i
r,r
c,c
u,u
l,l
a,a
t,t
e,e
d,d
 , 
b,b
y,y
 , 
y,y
o,o
u,u
r,r
s,s
e,e
l,l
v,v
e,e
s,s
?,?
 , 
D,D
o,o
 , 
y,y
o,o
u,u
 , 
n,n
o,o
t,t
 , 
k,k
n,n
o,o
w,w
<INS>,'
 , 
t,t
h,h
a,a
t,t
 , 
s,s
u,u
c,c
h,h
t,t
h,h
e,e
m,m
 , 
a,<DEL>
 ,<DEL>
l,l
i,i
t,t
t,t
l,l
e,e
.,.
 , 
T,T
h,h
e,e
i,i
r,r
 , 
b,b
r,r
o,o
t,t
h,h
e,e
r,r
 ,a
i,z
s,<DEL>
 ,<DEL>
a,a
 , 
p,p
l,l
e,e
a,a
s,s
a,a
n,n
t,r
",",","
 , 
g,g
e,e
n,n
t,t
l,i
e,e
m,m
a,a
n,r
l,l
i,i
k,l
e,e
 , 
m,m
a,a
n,n
-,-
-,-
h,h
 , 
a,<DEL>
 ,<DEL>
g,g
r,r
e,e
a,a
t,t
 , 
f,f
r,r
i,i
e,e
n,n
d,d
 , 
o,o
f,f
 , 
D,D
a,a
r,r
c,c
y,y
’, 
s,s
.,.
”,<DEL>
 , 
“,'
O,O
h,h
 , 
y,y
e,e
s,s
",",","
”,<DEL>
 , 
s,f
a,a
i,l
 , 
E,E
l,l
i,l
z,z
a,a
b,b
e,e
t,t
h,h
 , 
d,d
r,r
i,i
l,l
y,y
-,-
-,_
“,""""
M,M
r,r
.,.
 , 
D,D
a,a
r,r
c,c
y,y
 , 
i,i
s,s
 , 
u,u
n,n
c,c
o,o
m,m
m,m
o,o
n,n
l,i
y,y
 , 
 ,<DEL>
t,t
o,o
 , 
M,M
r,c
.,<DEL>
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
",",;
 , 
a,a
n,n
d,d
 , 
t,t
a,a
 , 
a,a
 , 
p,p
r,r
o,o
d,d
i,i
g,g
i,i
o,o
u,u
s,s
 , 
d,d
e,e
a,a
l,l
 , 
o,o
f,f
 , 
c,c
l,l
é,é
k,k
a,a
ř,ŕ
e,e
?,?
 , 
O,O
v,v
š,s
e,e
m,m
!,l
 , 
S,S
n,n
a,a
d,d
 , 
j,j
e,e
 , 
n,n
e,e
n,n
e,e
c,c
<INS>,l
h,i
á,á
m,m
e,e
 , 
z,z
e,e
m,m
ř,ř
í,i
t,t
!,l
 , 
T,T
o,o
 , 
n,n
e,e
 , 
a,a
l,l
e,e
 , 
j,j
á,á
 , 
j,j
s,s
e,e
m,m
 , 
m,m
y,y
s,s
l,l
i,i
l,l
",",<DEL>
 , 
ž,ž
e,e
 , 
<INS>,I
k,c
o,o
u,u
p,p
í,i
m,m
e,e
 , 
j,j
e,e
n,n
o,o
m,m
 , 
l,l
é,é
k,k
y,y
<INS>, 
.,.
 , 
V,V
š,š
a,a
 , 
l,l
é,é
k,k
á,é
r,r
n,n
í,i
k,k
 , 
b,b
y,y
 , 
n,n
á,á
m,m
 , 
d,d
o,o
b,b
ř,ř
e,e
 , 
p,p
o,o
r,r
a,a
d,d
i,i
l,l
.,<DEL>
 , 
A,A
l,l
e,e
 , 
m,m
y,y
s,s
l,l
í,i
š,š
-, 
l,l
i,i
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
b,b
u,u
d,d
e,e
 , 
t,t
o,b
 , 
t,t
<INS>,á
a,l
k,c
 , 
l,l
e,e
p,p
š,š
í,t
.,.
 , 
A,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
j,j
s,s
t,t
e,é
 , 
ř,ŕ
í,i
k,k
a,a
l,l
 , 
t,t
ě,ě
m,m
 , 
s,s
v,v
a,a
z,z
ů,ü
m,m
<INS>, 
?,?
 , 
z,z
e,e
p,p
t,t
a,a
l,l
 , 
s,s
e,e
 , 
S,G
l,l
á,á
v,v
e,e
k,k
.,.
<INS>,'
 , 
P,F
r,c
o,o
m,m
e,e
n,n
á,á
d,d
a,a
<INS>, 
",",","
 , 
S,S
l,l
á,á
v,v
k,k
u,u
",",;
 , 
h,h
o,o
t,t
o,o
b,b
e,e
 , 
p,p
u,e
t,t
 , 
i,I
n,n
 , 
c,c
o,o
m,m
p,p
e,e
t,t
i,i
t,<DEL>
i,i
o,o
n,n
 , 
w,n
i,n
t,<DEL>
h,h
 , 
h,h
i,i
m,r
.,a
 , 
H,I
e,e
 , 
d,d
i,l
d,d
 , 
e,e
v,v
e,e
r,r
y,y
t,c
h,<DEL>
i,i
n,n
g,g
 , 
b,b
e,e
s,e
t,t
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
w,w
<INS>,v
o,o
r,r
l,l
d,d
;,<DEL>
 , 
a,a
n,n
d,d
 , 
s,s
h,h
e,e
 , 
w,1
a,a
s,s
 , 
s,s
u,u
r,z
e,e
 , 
h,<DEL>
e,<DEL>
 ,<DEL>
w,<DEL>
o,<DEL>
u,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
k,k
i,<DEL>
l,l
l,l
 , 
m,m
o,o
r,r
e,e
 , 
b,b
i,i
r,r
d,d
s,a
 , 
o,o
n,0
 , 
t,t
h,h
e,e
 , 
f,f
i,i
r,r
s,s
t,t
 , 
o,o
f,í
 , 
S,S
e,e
p,c
t,t
e,e
m,c
b,b
e,e
r,r
 , 
t,t
h,h
a,a
n,n
 , 
a,a
n,n
y,y
b,b
o,o
d,d
y,y
 , 
e,e
l,l
s,<DEL>
e,e
 , 
i,I
n,n
 , 
t,d
h,h
e,e
 , 
c,c
o,o
u,u
n,n
t,u
r,<DEL>
y,y
.,.
 , 
O,O
n,n
e,e
 , 
m,m
o,o
r,r
n,n
i,<DEL>
n,<DEL>
g,g
",",<DEL>
 , 
s,s
o,o
o,c
n,0
 , 
a,a
f,f
t,t
e,e
r,r
 , 
t,t
h,h
e,e
i,i
r,r
 , 
a,a
r,r
r,r
i,i
v,v
a,a
l,l
",",;
 , 
a,a
s,8
 , 
s,s
h,h
e,e
 , 
w,n
a,a
s,s
 , 
s,s
i,i
t,t
t,t
i,i
n,n
g,g
 , 
w,I
i,i
t,t
<INS>,1
<INS>, 
<INS>,I
<INS>,c
<INS>,o
<INS>,u
<INS>,l
h,d
b,b
y,y
l,l
 , 
j,j
s,s
e,e
m,n
 , 
z,Z
t,t
<INS>,I
r,r
n,a
u,<DEL>
l,l
ý,1
m,-
.,<DEL>
"""",<DEL>
 , 
T,T
r,r
e,e
s,s
t,c
a,a
n,n
c,r
i,1
 , 
p,P
o,2
č,<DEL>
a,a
l,-
i,<DEL>
 , 
s,<DEL>
i,<DEL>
 ,<DEL>
v,v
e,e
l,l
i,i
c,c
e,e
 , 
v,a
á,z
ž,2
i,<DEL>
t,<DEL>
i,<DEL>
 , 
Ž,'
.,<DEL>
.,<DEL>
.,<DEL>
s,<DEL>
 ,<DEL>
o,o
d,d
<INS>,'
 , 
t,c
é,é
 , 
d,d
o,c
b,b
y,y
 , 
a,z
 , 
<INS>,n
c,c
h,r
o,<DEL>
v,<DEL>
a,a
l,z
 , 
n,n
ě,ě
m,m
u,u
 , 
v,v
ž,ž
d,d
y,y
 , 
u,i
c,c
t,0
i,í
v,v
ě,ě
.,<DEL>
 , 
Z,<DEL>
 ,<DEL>
s,s
e,e
 , 
j,<DEL>
i,i
m,n
 , 
z,Z
a,i
l,<DEL>
í,<DEL>
b,b
i,i
l,l
o,e
",",","
 , 
ž,<DEL>
e,<DEL>
 ,<DEL>
n,n
e,s
k,k
ř,ŕ
i,i
č,č
e,e
l,:
",",<DEL>
 , 
k,I
d,v
y,>
ž,<DEL>
 , 
b,b
y,v
l,]
 , 
t,t
r,r
e,e
s,s
t,t
á,a
n,n
.,.
 , 
S,S
l,l
u,u
š,s
í,1
 , 
v,v
š,š
a,a
k,k
 , 
p,p
o,o
v,v
ě,ě
d,d
ě,ě
t,t
i,i
 , 
c,c
e,e
l,l
o,o
u,u
 , 
p,p
r,r
a,a
v,v
w,w
i,i
t,t
h,h
 , 
u,u
s,s
 , 
t,t
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 , 
d,<DEL>
a,a
y,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,n
 , 
w,w
a,a
s,s
 ,<DEL>
t,t
o,o
 , 
l,l
e,e
a,a
v,v
e,e
 , 
t,t
o,o
w,w
n,n
 , 
a,a
g,g
a,a
i,i
n,n
 , 
o,o
n,n
 , 
W,W
e,e
d,d
n,n
e,e
s,s
d,d
a,a
y,y
 , 
o,o
r,r
 , 
T,T
h,h
u,u
r,r
s,s
 , 
W,W
i,i
l,l
l,l
 , 
y,y
o,o
u,u
 , 
b,b
e,e
 , 
v,v
e,e
r,r
y,y
 , 
a,a
n,n
g,g
r,r
y,y
 , 
w,w
i,i
t,t
h,h
 , 
m,m
e,e
",",;
 ,<DEL>
m,m
y,y
 , 
d,d
e,e
a,a
r,r
 , 
L,L
i,i
z,z
z,z
y,y
",",;
 , 
i,i
f,f
 , 
I,|
 , 
t,t
a,a
k,k
e,e
 , 
t,t
h,h
i,i
s,s
 , 
<INS>,z
<INS>,i
<INS>,c
<INS>,(
<INS>, 
o,o
p,p
p,p
o,o
r,r
t,t
u,u
n,n
i,i
t,t
y,y
 , 
o,o
f,f
 , 
s,s
a,a
y,y
i,i
n,n
g,g
 , 
(,(
w,w
h,h
a,a
t,t
 , 
I,I
 , 
w,w
a,a
s,s
 , 
n,n
e,e
v,v
e,e
r,r
 , 
b,b
o,o
l,l
d,d
 , 
e,e
n,n
o,o
u,u
g,g
h,h
 , 
t,t
o,o
 , 
s,s
a,a
y,y
 , 
b,b
e,e
f,f
o,o
r,r
e,e
),)
 , 
h,h
<INS>, 
<INS>,d
<INS>,a
<INS>,y
<INS>,;
t,t
o,o
w,w
n,n
 , 
m,<DEL>
y,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,f
",",<DEL>
 ,<DEL>
f,<DEL>
o,o
r,r
 , 
I,I
 , 
a,a
m,n
 , 
f,f
o,o
n,n
d,d
 , 
o,o
f,f
 , 
s,s
u,u
p,p
e,e
r,r
i,i
o,o
r,r
 , 
s,s
o,o
c,c
i,i
e,e
t,t
y,y
;,;
 , 
b,b
u,u
t,t
 , 
I,I
 , 
d,d
i,i
d,d
 , 
n,n
o,o
t,t
 , 
f,f
e,e
e,e
l,l
 , 
q,q
u,u
i,i
t,t
e,e
 , 
c,c
e,e
r,r
t,t
a,a
i,i
n,n
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
e,e
 , 
a,a
i,i
r,r
 , 
o,o
f,f
 , 
L,L
o,o
n,n
d,d
o,o
n,n
 , 
w,w
o,o
u,u
l,l
d,d
 , 
a,a
g,g
r,r
e,e
e,e
 , 
w,w
i,i
t,t
h,h
 , 
L,L
a,a
d,d
y,y
 , 
L,L
u,u
c,c
a,a
s,s
.,<DEL>
”,<DEL>
 , 
H,H
e,e
 , 
p,p
a,a
u,u
s,s
e,e
d,d
 , 
i,i
n,n
 , 
h,h
o,o
p,p
e,e
s,s
 , 
o,o
f,f
 , 
a,a
n,n
 , 
a,a
n,n
s,s
w,w
e,e
r,r
:,:
 , 
b,b
u,u
t,t
 , 
h,h
i,i
s,s
 , 
c,c
o,o
m,m
p,p
a,a
n,m
i,<DEL>
o,o
n,n
 , 
w,w
a,a
s,s
 , 
n,n
o,o
t,t
 , 
d,d
i,i
s,s
p,p
o,o
s,s
e,e
d,d
 ,<DEL>
t,t
o,o
 , 
m,m
a,a
k,k
e,e
 , 
a,a
n,n
y,y
;,;
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,<DEL>
b,b
e,e
t,t
h,h
 , 
a,a
t,t
 , 
t,t
h,h
a,a
t,t
 , 
i,i
n,n
s,s
t,t
a,a
n,n
t,t
<INS>, 
<INS>,m
<INS>,y
<INS>,s
<INS>,e
<INS>,f
<INS>,f
<INS>,","
z,z
v,v
á,á
ž,ž
n,n
